time_s,left_target_force_x_n,left_target_force_y_n,left_target_force_z_n,left_actual_force_x_n,left_actual_force_y_n,left_actual_force_z_n,right_target_force_x_n,right_target_force_y_n,right_target_force_z_n,right_actual_force_x_n,right_actual_force_y_n,right_actual_force_z_n
8.44,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2655965983867645,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.14503565430641174
8.46,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27233144640922546,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.14363232254981995
8.48,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.28586357831954956,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.11851824820041656
8.5,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2813153862953186,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.08783479779958725
8.52,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27433690428733826,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.013779493048787117
8.540000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2691108286380768,0.0,0.0,-0.24525000154972076,0.0,0.0,0.10629532486200333
8.56,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.245636984705925,0.0,0.0,-0.24525000154972076,0.0,0.0,0.23568233847618103
8.58,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2227512151002884,0.0,0.0,-0.24525000154972076,0.0,0.0,0.3676722049713135
8.6,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21047815680503845,0.0,0.0,-0.24525000154972076,0.0,0.0,0.48928502202033997
8.620000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20653030276298523,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5670978426933289
8.64,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.203411266207695,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5963965654373169
8.66,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20139002799987793,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5994699001312256
8.68,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20672167837619781,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5912750959396362
8.700000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19061467051506042,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5036455988883972
8.72,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.118369460105896,0.0,0.0,-0.24525000154972076,0.0,0.0,0.46432483196258545
8.74,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.14991255104541779,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2854544520378113
8.76,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16883346438407898,0.0,0.0,-0.24525000154972076,0.0,0.0,0.01994728296995163
8.78,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.15749728679656982,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13257484138011932
8.8,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1575859636068344,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.39206770062446594
8.82,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.07374414801597595,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.5440306663513184
8.84,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.0787707045674324,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.6735498309135437
8.86,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.10823629051446915,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.9514378309249878
8.88,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22128050029277802,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.2708008289337158
8.9,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24619168043136597,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.5631000995635986
8.92,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21652919054031372,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.763722538948059
8.94,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20944352447986603,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.8522207736968994
8.96,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1725326031446457,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.7240655422210693
8.98,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1626424342393875,0.0,0.0,-0.24525000154972076,0.0,0.0,-1.3799856901168823
9.0,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13436776399612427,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.9072754383087158
9.02,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.14779919385910034,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.4555955231189728
9.040000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16088297963142395,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1714140772819519
9.06,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.19761760532855988,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.02160198986530304
9.08,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2002829909324646,0.0,0.0,-0.24525000154972076,0.0,0.0,0.019913118332624435
9.1,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21156635880470276,0.0,0.0,-0.24525000154972076,0.0,0.0,0.038337770849466324
9.120000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2086259424686432,0.0,0.0,-0.24525000154972076,0.0,0.0,0.0851706862449646
9.14,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.20004574954509735,0.0,0.0,-0.24525000154972076,0.0,0.0,0.11897218227386475
9.16,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23230813443660736,0.0,0.0,-0.24525000154972076,0.0,0.0,0.15427912771701813
9.18,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.13767415285110474,0.0,0.0,-0.24525000154972076,0.0,0.0,0.25271186232566833
9.200000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2540685832500458,0.0,0.0,-0.24525000154972076,0.0,0.0,0.22339046001434326
9.22,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2420305460691452,0.0,0.0,-0.24525000154972076,0.0,0.0,0.37723401188850403
9.24,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2742091119289398,0.0,0.0,-0.24525000154972076,0.0,0.0,0.566178023815155
9.26,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2557893991470337,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6325510740280151
9.28,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23264312744140625,0.0,0.0,-0.24525000154972076,0.0,0.0,0.6196605563163757
9.3,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24169091880321503,0.0,0.0,-0.24525000154972076,0.0,0.0,0.43651247024536133
9.32,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24419279396533966,0.0,0.0,-0.24525000154972076,0.0,0.0,0.31312575936317444
9.34,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22836834192276,0.0,0.0,-0.24525000154972076,0.0,0.0,0.1873684674501419
9.36,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.25827503204345703,0.0,0.0,-0.24525000154972076,0.0,0.0,0.05091167986392975
9.38,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2655511200428009,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.052837591618299484
9.4,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2715728282928467,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.08139274269342422
9.42,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2542053759098053,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1234733834862709
9.44,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.263352632522583,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.14355361461639404
9.46,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2655675411224365,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1488368809223175
9.48,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27668240666389465,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1318756341934204
9.5,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27507564425468445,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.10333329439163208
9.52,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.26812541484832764,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.03435806185007095
9.540000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.26555103063583374,0.0,0.0,-0.24525000154972076,0.0,0.0,0.0800502747297287
9.56,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.24582920968532562,0.0,0.0,-0.24525000154972076,0.0,0.0,0.20753340423107147
9.58,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22480489313602448,0.0,0.0,-0.24525000154972076,0.0,0.0,0.33683937788009644
9.6,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2160961925983429,0.0,0.0,-0.24525000154972076,0.0,0.0,0.454309344291687
9.620000000000001,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21647676825523376,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5294892191886902
9.64,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.21352969110012054,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5585952401161194
