time_s,left_target_linear_velocity_x_mps,left_target_linear_velocity_y_mps,left_target_linear_velocity_z_mps,left_actual_linear_velocity_x_mps,left_actual_linear_velocity_y_mps,left_actual_linear_velocity_z_mps,right_target_linear_velocity_x_mps,right_target_linear_velocity_y_mps,right_target_linear_velocity_z_mps,right_actual_linear_velocity_x_mps,right_actual_linear_velocity_y_mps,right_actual_linear_velocity_z_mps
4.64,0.30000001192092896,1.3967443202034246e-08,0.0,0.3371175527572632,0.02029653638601303,-0.0029333652928471565,0.30000001192092896,1.3967443202034246e-08,0.0,0.24491989612579346,-0.03065556287765503,0.0006390586495399475
4.66,0.30000001192092896,1.3967443202034246e-08,0.0,0.3387373685836792,0.00457410141825676,-0.0014387816190719604,0.30000001192092896,1.3967443202034246e-08,0.0,0.252821683883667,-0.01970560848712921,0.0015745628625154495
4.68,0.30000001192092896,1.3967443202034246e-08,0.0,0.33733636140823364,-0.006387639790773392,-0.0006274338811635971,0.30000001192092896,1.3967443202034246e-08,0.0,0.2683364152908325,-0.013731518760323524,0.0031945761293172836
4.7,0.30000001192092896,1.3967443202034246e-08,0.0,0.3295830190181732,-0.016742967069149017,-0.002121903467923403,0.30000001192092896,1.3967443202034246e-08,0.0,0.2888782322406769,-0.012745697051286697,0.012236783280968666
4.72,0.30000001192092896,1.3967443202034246e-08,0.0,0.30485743284225464,-0.03486771136522293,-0.009922312572598457,0.30000001192092896,1.3967443202034246e-08,0.0,0.2782041132450104,-0.00596030056476593,0.006594128906726837
4.74,0.30000001192092896,1.3967443202034246e-08,0.0,0.2767378091812134,-0.024793170392513275,0.0024655237793922424,0.30000001192092896,1.3967443202034246e-08,0.0,0.2632310390472412,-0.02103135921061039,0.023689426481723785
4.76,0.30000001192092896,1.3967443202034246e-08,0.0,0.26435425877571106,-0.04211477190256119,-0.001249060733243823,0.30000001192092896,1.3967443202034246e-08,0.0,0.24384166300296783,-0.035771239548921585,0.027255073189735413
4.78,0.30000001192092896,1.3967443202034246e-08,0.0,0.2562878727912903,-0.03953893482685089,0.00047465902753174305,0.30000001192092896,1.3967443202034246e-08,0.0,0.21197637915611267,-0.007243435829877853,0.009609781205654144
4.8,0.30000001192092896,1.3967443202034246e-08,0.0,0.27102163434028625,-0.05263214930891991,-0.0014975150115787983,0.30000001192092896,1.3967443202034246e-08,0.0,0.20889289677143097,-0.012983366847038269,0.02433711662888527
4.82,0.30000001192092896,1.3967443202034246e-08,0.0,0.30003097653388977,-0.05441993474960327,-0.004001900553703308,0.30000001192092896,1.3967443202034246e-08,0.0,0.21789653599262238,-0.02046855352818966,0.02034132182598114
4.84,0.30000001192092896,1.3967443202034246e-08,0.0,0.3105158805847168,-0.07318408787250519,-0.002858863677829504,0.30000001192092896,1.3967443202034246e-08,0.0,0.23753191530704498,0.0006487555801868439,0.016949303448200226
4.86,0.30000001192092896,1.3967443202034246e-08,0.0,0.30243533849716187,-0.09320369362831116,0.0011037508957087994,0.30000001192092896,1.3967443202034246e-08,0.0,0.25130462646484375,0.00849235337227583,0.023721113801002502
4.88,0.30000001192092896,1.3967443202034246e-08,0.0,0.2944576144218445,-0.07163088023662567,0.0076567064970731735,0.30000001192092896,1.3967443202034246e-08,0.0,0.2647611200809479,0.0017505961004644632,0.022143803536891937
4.9,0.30000001192092896,1.3967443202034246e-08,0.0,0.2850530445575714,-0.03793095797300339,0.0013845469802618027,0.30000001192092896,1.3967443202034246e-08,0.0,0.2739598751068115,0.006142354570329189,0.011780411005020142
4.92,0.30000001192092896,1.3967443202034246e-08,0.0,0.2719953656196594,-0.0052091144025325775,-0.0003808634355664253,0.30000001192092896,1.3967443202034246e-08,0.0,0.2780683934688568,0.021497484296560287,0.003363505005836487
4.94,0.30000001192092896,1.3967443202034246e-08,0.0,0.257474809885025,0.012758735567331314,0.001490127295255661,0.30000001192092896,1.3967443202034246e-08,0.0,0.27324891090393066,0.028141215443611145,-0.004439877346158028
4.96,0.30000001192092896,1.3967443202034246e-08,0.0,0.24952544271945953,0.016816694289445877,-0.0029446175321936607,0.30000001192092896,1.3967443202034246e-08,0.0,0.27472659945487976,0.02307845838367939,-0.019779309630393982
4.98,0.30000001192092896,1.3967443202034246e-08,0.0,0.25109928846359253,0.02267703413963318,0.0008114812662824988,0.30000001192092896,1.3967443202034246e-08,0.0,0.28554263710975647,0.01412689033895731,-0.028325699269771576
5.0,0.30000001192092896,1.3967443202034246e-08,0.0,0.2616249620914459,0.027028467506170273,-0.0033598504960536957,0.30000001192092896,1.3967443202034246e-08,0.0,0.30460265278816223,0.004357105121016502,-0.0320344977080822
5.0200000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.2737054228782654,0.03774728626012802,0.0009681610390543938,0.30000001192092896,1.3967443202034246e-08,0.0,0.32278722524642944,0.012650449760258198,-0.03250682353973389
5.04,0.30000001192092896,1.3967443202034246e-08,0.0,0.28251832723617554,0.04874418303370476,0.002384943887591362,0.30000001192092896,1.3967443202034246e-08,0.0,0.3354238271713257,0.03794640302658081,-0.020217645913362503
5.0600000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.2846806049346924,0.051681987941265106,0.0006455471739172935,0.30000001192092896,1.3967443202034246e-08,0.0,0.34439295530319214,0.055372368544340134,-0.010918479412794113
5.08,0.30000001192092896,1.3967443202034246e-08,0.0,0.28041350841522217,0.04748169332742691,0.0013128789141774178,0.30000001192092896,1.3967443202034246e-08,0.0,0.3529866337776184,0.05259445309638977,-0.007448447868227959
5.1000000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.2787964940071106,0.037781842052936554,0.0020732018165290356,0.30000001192092896,1.3967443202034246e-08,0.0,0.36721041798591614,0.0355176106095314,-0.00458209402859211
5.12,0.30000001192092896,1.3967443202034246e-08,0.0,0.2903662323951721,0.022309981286525726,-0.0003534028073772788,0.30000001192092896,1.3967443202034246e-08,0.0,0.38778597116470337,0.009278453886508942,-0.005802925676107407
5.14,0.30000001192092896,1.3967443202034246e-08,0.0,0.32139840722084045,0.016275957226753235,-0.001421067863702774,0.30000001192092896,1.3967443202034246e-08,0.0,0.4072652757167816,-0.02042679488658905,-0.0030915401875972748
5.16,0.30000001192092896,1.3967443202034246e-08,0.0,0.35199448466300964,0.027344219386577606,0.007033240515738726,0.30000001192092896,1.3967443202034246e-08,0.0,0.4198967516422272,-0.029204104095697403,-0.0062989890575408936
5.18,0.30000001192092896,1.3967443202034246e-08,0.0,0.3255671560764313,-0.003960242494940758,-0.01670565828680992,0.30000001192092896,1.3967443202034246e-08,0.0,0.37782686948776245,-0.004819128662347794,-0.009436506778001785
5.2,0.30000001192092896,1.3967443202034246e-08,0.0,0.30255189538002014,-0.004116490483283997,0.007515525911003351,0.30000001192092896,1.3967443202034246e-08,0.0,0.33230313658714294,0.030683092772960663,0.005482245236635208
5.22,0.30000001192092896,1.3967443202034246e-08,0.0,0.29501640796661377,-0.01709948480129242,0.0012007642071694136,0.30000001192092896,1.3967443202034246e-08,0.0,0.34847038984298706,0.034950725734233856,-0.014627259224653244
5.24,0.30000001192092896,1.3967443202034246e-08,0.0,0.29846179485321045,-0.021647002547979355,-0.00262445118278265,0.30000001192092896,1.3967443202034246e-08,0.0,0.3752289414405823,0.027228476479649544,-0.008071966469287872
5.26,0.30000001192092896,1.3967443202034246e-08,0.0,0.29563042521476746,-0.018200963735580444,8.956249803304672e-05,0.30000001192092896,1.3967443202034246e-08,0.0,0.3779504895210266,0.014850114472210407,-0.009686112403869629
5.28,0.30000001192092896,1.3967443202034246e-08,0.0,0.2844921350479126,-0.00557491322979331,0.0017026513814926147,0.30000001192092896,1.3967443202034246e-08,0.0,0.3508664667606354,0.0130563760176301,0.008810734376311302
5.3,0.30000001192092896,1.3967443202034246e-08,0.0,0.2749660611152649,0.005182929337024689,0.0018164347857236862,0.30000001192092896,1.3967443202034246e-08,0.0,0.32014018297195435,0.03717610985040665,0.008698965422809124
5.32,0.30000001192092896,1.3967443202034246e-08,0.0,0.2716938257217407,0.0009543867781758308,-0.005309943109750748,0.30000001192092896,1.3967443202034246e-08,0.0,0.29417911171913147,0.05348074436187744,0.007775321137160063
5.34,0.30000001192092896,1.3967443202034246e-08,0.0,0.2735879719257355,0.0029020868241786957,-0.00043773744255304337,0.30000001192092896,1.3967443202034246e-08,0.0,0.2797758877277374,0.05044033005833626,0.007624834775924683
5.36,0.30000001192092896,1.3967443202034246e-08,0.0,0.28028249740600586,0.005908628925681114,0.0014688782393932343,0.30000001192092896,1.3967443202034246e-08,0.0,0.2795235812664032,0.03162636607885361,0.010266690514981747
5.38,0.30000001192092896,1.3967443202034246e-08,0.0,0.284201443195343,0.00670237559825182,-0.001472837757319212,0.30000001192092896,1.3967443202034246e-08,0.0,0.2810075879096985,0.014734895899891853,0.004869927652180195
5.4,0.30000001192092896,1.3967443202034246e-08,0.0,0.28056463599205017,-0.003063528798520565,-0.004155066795647144,0.30000001192092896,1.3967443202034246e-08,0.0,0.27702561020851135,-0.0019687674939632416,-0.0007427232339978218
5.42,0.30000001192092896,1.3967443202034246e-08,0.0,0.28266510367393494,-0.001581807155162096,0.003710479475557804,0.30000001192092896,1.3967443202034246e-08,0.0,0.27064645290374756,0.0008248686790466309,0.002169226296246052
5.44,0.30000001192092896,1.3967443202034246e-08,0.0,0.29083847999572754,-0.00558443833142519,-0.0015747284051030874,0.30000001192092896,1.3967443202034246e-08,0.0,0.26821014285087585,0.0009813960641622543,-0.0022038742899894714
5.46,0.30000001192092896,1.3967443202034246e-08,0.0,0.2970368266105652,0.0011463947594165802,-0.0008158605778589845,0.30000001192092896,1.3967443202034246e-08,0.0,0.2637087404727936,0.0011502187699079514,-0.0019781645387411118
5.48,0.30000001192092896,1.3967443202034246e-08,0.0,0.30262845754623413,0.01685146614909172,0.00191063666716218,0.30000001192092896,1.3967443202034246e-08,0.0,0.258800208568573,-0.006203875876963139,-0.005297723226249218
5.5,0.30000001192092896,1.3967443202034246e-08,0.0,0.3097134828567505,0.031125875189900398,-0.0007801705505698919,0.30000001192092896,1.3967443202034246e-08,0.0,0.25501176714897156,-0.019574934616684914,-0.006831024773418903
5.5200000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.3165726661682129,0.045818429440259933,-0.0005510575138032436,0.30000001192092896,1.3967443202034246e-08,0.0,0.25131791830062866,-0.03010072559118271,-0.008074741810560226
5.54,0.30000001192092896,1.3967443202034246e-08,0.0,0.3232190012931824,0.05621132627129555,-0.0003516566939651966,0.30000001192092896,1.3967443202034246e-08,0.0,0.2473534345626831,-0.036375559866428375,-0.009847739711403847
5.5600000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.3288280665874481,0.059952396899461746,-0.0022068265825510025,0.30000001192092896,1.3967443202034246e-08,0.0,0.24288655817508698,-0.04048354551196098,-0.009240744635462761
5.58,0.30000001192092896,1.3967443202034246e-08,0.0,0.3322708308696747,0.06096728891134262,-0.001917763613164425,0.30000001192092896,1.3967443202034246e-08,0.0,0.23946575820446014,-0.04252713918685913,-0.007733731530606747
5.6000000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.33443623781204224,0.05487928166985512,-0.0028216652572155,0.30000001192092896,1.3967443202034246e-08,0.0,0.23884958028793335,-0.040301013737916946,-0.0057267132215201855
5.62,0.30000001192092896,1.3967443202034246e-08,0.0,0.33628782629966736,0.04338476061820984,-0.002810882404446602,0.30000001192092896,1.3967443202034246e-08,0.0,0.2401418536901474,-0.03321826085448265,-0.0018907701596617699
5.64,0.30000001192092896,1.3967443202034246e-08,0.0,0.3380725383758545,0.02976740337908268,-0.0013888264074921608,0.30000001192092896,1.3967443202034246e-08,0.0,0.2437371015548706,-0.02151036448776722,0.0019033979624509811
5.66,0.30000001192092896,1.3967443202034246e-08,0.0,0.3385058641433716,0.01533561572432518,-0.0017995024099946022,0.30000001192092896,1.3967443202034246e-08,0.0,0.25279298424720764,-0.008004424162209034,0.0025313664227724075
5.68,0.30000001192092896,1.3967443202034246e-08,0.0,0.3362703025341034,0.006485451012849808,-0.0003576921299099922,0.30000001192092896,1.3967443202034246e-08,0.0,0.2699020504951477,0.00019544735550880432,0.005779840052127838
5.7,0.30000001192092896,1.3967443202034246e-08,0.0,0.3235759735107422,-0.0033606141805648804,-0.0025013932026922703,0.30000001192092896,1.3967443202034246e-08,0.0,0.2822040319442749,0.0015606917440891266,0.01110316626727581
5.72,0.30000001192092896,1.3967443202034246e-08,0.0,0.30535688996315,-0.024864867329597473,-0.008274272084236145,0.30000001192092896,1.3967443202034246e-08,0.0,0.2808542549610138,-0.0012126415967941284,0.013293899595737457
5.74,0.30000001192092896,1.3967443202034246e-08,0.0,0.2861011326313019,-0.03325086832046509,-0.001855640672147274,0.30000001192092896,1.3967443202034246e-08,0.0,0.26031479239463806,-0.005206067115068436,0.01790037378668785
5.76,0.30000001192092896,1.3967443202034246e-08,0.0,0.28127288818359375,-0.03292161971330643,0.005976744927465916,0.30000001192092896,1.3967443202034246e-08,0.0,0.2453886866569519,-0.020890146493911743,0.028937824070453644
5.78,0.30000001192092896,1.3967443202034246e-08,0.0,0.2790301740169525,-0.039334774017333984,-0.007939718663692474,0.30000001192092896,1.3967443202034246e-08,0.0,0.21742850542068481,0.01400679349899292,0.011887982487678528
5.8,0.30000001192092896,1.3967443202034246e-08,0.0,0.2923080325126648,-0.04144199192523956,-0.0004842604976147413,0.30000001192092896,1.3967443202034246e-08,0.0,0.22008350491523743,0.007847864180803299,0.023520231246948242
5.82,0.30000001192092896,1.3967443202034246e-08,0.0,0.3122672736644745,-0.05781661719083786,-0.005223871674388647,0.30000001192092896,1.3967443202034246e-08,0.0,0.22360962629318237,0.000176185742020607,0.02219029888510704
5.84,0.30000001192092896,1.3967443202034246e-08,0.0,0.31471309065818787,-0.08340302854776382,4.9418769776821136e-05,0.30000001192092896,1.3967443202034246e-08,0.0,0.23923741281032562,0.011016292497515678,0.018708981573581696
5.86,0.30000001192092896,1.3967443202034246e-08,0.0,0.30316856503486633,-0.10047837346792221,0.002326658461242914,0.30000001192092896,1.3967443202034246e-08,0.0,0.24927502870559692,0.007047408260405064,0.027317021042108536
5.88,0.30000001192092896,1.3967443202034246e-08,0.0,0.29442107677459717,-0.0672537162899971,0.010351885110139847,0.30000001192092896,1.3967443202034246e-08,0.0,0.2609739899635315,-0.0018637699540704489,0.01755189523100853
5.9,0.30000001192092896,1.3967443202034246e-08,0.0,0.2859042286872864,-0.026285048574209213,-0.0016783848404884338,0.30000001192092896,1.3967443202034246e-08,0.0,0.2685803174972534,0.003464560257270932,0.01256122812628746
5.92,0.30000001192092896,1.3967443202034246e-08,0.0,0.2730922996997833,0.013898011296987534,6.0051679611206055e-06,0.30000001192092896,1.3967443202034246e-08,0.0,0.27045002579689026,0.017520368099212646,0.005490494892001152
5.94,0.30000001192092896,1.3967443202034246e-08,0.0,0.25933510065078735,0.03056085854768753,0.0013208165764808655,0.30000001192092896,1.3967443202034246e-08,0.0,0.264968603849411,0.02431960217654705,-0.003928568214178085
5.96,0.30000001192092896,1.3967443202034246e-08,0.0,0.25278767943382263,0.03128198906779289,-0.0022862537298351526,0.30000001192092896,1.3967443202034246e-08,0.0,0.2663196623325348,0.018457859754562378,-0.02110356092453003
5.98,0.30000001192092896,1.3967443202034246e-08,0.0,0.25530922412872314,0.03437931463122368,0.0013216687366366386,0.30000001192092896,1.3967443202034246e-08,0.0,0.2788895070552826,0.004918656311929226,-0.02915489301085472
6.0,0.30000001192092896,1.3967443202034246e-08,0.0,0.2667417824268341,0.034578196704387665,-0.003774952609091997,0.30000001192092896,1.3967443202034246e-08,0.0,0.3004387319087982,-0.009838283993303776,-0.03559299185872078
6.0200000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.27944985032081604,0.03974800556898117,0.0009872745722532272,0.30000001192092896,1.3967443202034246e-08,0.0,0.32151007652282715,-0.003809424117207527,-0.033566515892744064
6.04,0.30000001192092896,1.3967443202034246e-08,0.0,0.28898799419403076,0.04484763741493225,0.0008453093469142914,0.30000001192092896,1.3967443202034246e-08,0.0,0.33766457438468933,0.018961256369948387,-0.021412527188658714
6.0600000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.2916337549686432,0.04583309590816498,0.0013352176174521446,0.30000001192092896,1.3967443202034246e-08,0.0,0.34797441959381104,0.037403978407382965,-0.013174818828701973
6.08,0.30000001192092896,1.3967443202034246e-08,0.0,0.28771260380744934,0.0384717658162117,-0.000203009694814682,0.30000001192092896,1.3967443202034246e-08,0.0,0.35705655813217163,0.03692658245563507,-0.006520360708236694
6.1000000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.2850435972213745,0.03055361472070217,0.0018119774758815765,0.30000001192092896,1.3967443202034246e-08,0.0,0.36960625648498535,0.020318999886512756,-0.005946788936853409
6.12,0.30000001192092896,1.3967443202034246e-08,0.0,0.2946133613586426,0.015560340136289597,1.3034907169640064e-05,0.30000001192092896,1.3967443202034246e-08,0.0,0.38861578702926636,-0.004625406116247177,-0.0065385401248931885
6.140000000000001,0.30000001192092896,1.3967443202034246e-08,0.0,0.3235272467136383,0.005117716267704964,-0.001281866105273366,0.30000001192092896,1.3967443202034246e-08,0.0,0.4091242551803589,-0.032277755439281464,-0.003988973796367645
6.16,0.30000001192092896,1.3967443202034246e-08,0.0,0.36293819546699524,0.011975336819887161,0.006724234204739332,0.30000001192092896,1.3967443202034246e-08,0.0,0.42845773696899414,-0.04446068033576012,-0.006412778049707413
6.18,0.30000001192092896,1.3967443202034246e-08,0.0,0.3456525504589081,0.004201134666800499,-0.012386836111545563,0.30000001192092896,1.3967443202034246e-08,0.0,0.40088748931884766,-0.013227343559265137,-0.012392088770866394
6.2,0.30000001192092896,1.3967443202034246e-08,0.0,0.31360194087028503,0.0027292128652334213,0.0027909025084227324,0.30000001192092896,1.3967443202034246e-08,0.0,0.3517356216907501,0.02904726006090641,0.005211498588323593
6.22,0.30000001192092896,1.3967443202034246e-08,0.0,0.29343974590301514,-0.020828673616051674,0.0019694273360073566,0.30000001192092896,1.3967443202034246e-08,0.0,0.3523869216442108,0.028961453586816788,-0.01437152549624443
6.24,0.30000001192092896,1.3967443202034246e-08,0.0,0.29473719000816345,-0.03897251933813095,9.549874812364578e-05,0.30000001192092896,1.3967443202034246e-08,0.0,0.3673591911792755,0.03106013871729374,-0.007812537252902985
6.26,0.30000001192092896,1.3967443202034246e-08,0.0,0.2961462140083313,-0.037845678627491,-0.0007062442600727081,0.30000001192092896,1.3967443202034246e-08,0.0,0.3749886453151703,0.01690421625971794,-0.005937028676271439
6.28,0.30000001192092896,1.3967443202034246e-08,0.0,0.2910107970237732,-0.02614029310643673,0.00046163424849510193,0.30000001192092896,1.3967443202034246e-08,0.0,0.3613121807575226,0.004035101737827063,0.002017499879002571
6.3,0.30000001192092896,1.3967443202034246e-08,0.0,0.2812137305736542,-0.0087247584015131,0.002663141116499901,0.30000001192092896,1.3967443202034246e-08,0.0,0.3306693732738495,0.02550538256764412,0.013154462911188602
6.32,0.30000001192092896,1.3967443202034246e-08,0.0,0.27504077553749084,-0.007626659236848354,-0.005429946817457676,0.30000001192092896,1.3967443202034246e-08,0.0,0.30376535654067993,0.0505007728934288,0.008175129070878029
6.34,0.30000001192092896,1.3967443202034246e-08,0.0,0.2732012867927551,-0.0036254683509469032,-0.002274994272738695,0.30000001192092896,1.3967443202034246e-08,0.0,0.28815996646881104,0.04471368342638016,0.007985545322299004
6.36,0.30000001192092896,1.3967443202034246e-08,0.0,0.2781110405921936,0.0011770138517022133,0.002812019782140851,0.30000001192092896,1.3967443202034246e-08,0.0,0.28668540716171265,0.029793912544846535,0.009441944770514965
6.38,0.30000001192092896,1.3967443202034246e-08,0.0,0.2878536283969879,0.0010067746043205261,-0.0005767331458628178,0.30000001192092896,1.3967443202034246e-08,0.0,0.2883266806602478,0.019257677718997,0.005792948417365551
6.4,0.30000001192092896,1.3967443202034246e-08,0.0,0.28363656997680664,-0.009938610717654228,-0.0071624452248215675,0.30000001192092896,1.3967443202034246e-08,0.0,0.28385284543037415,0.006872823461890221,-0.0009340466931462288
6.42,0.30000001192092896,1.3967443202034246e-08,0.0,0.28674495220184326,-0.009178580716252327,0.00507411640137434,0.30000001192092896,1.3967443202034246e-08,0.0,0.2755507230758667,0.006433060392737389,0.004193063825368881
6.44,0.30000001192092896,1.3967443202034246e-08,0.0,0.2943483591079712,-0.011348373256623745,-0.0013438378227874637,0.30000001192092896,1.3967443202034246e-08,0.0,0.2726988196372986,0.0012577790766954422,-0.0018085269257426262
6.46,0.30000001192092896,1.3967443202034246e-08,0.0,0.29930606484413147,-0.0081263966858387,-0.0009218923514708877,0.30000001192092896,1.3967443202034246e-08,0.0,0.2689695954322815,0.0024002715945243835,-0.0024241115897893906
6.48,0.30000001192092896,1.3967443202034246e-08,0.0,0.30443862080574036,0.009904260747134686,0.001615984016098082,0.30000001192092896,1.3967443202034246e-08,0.0,0.26462456583976746,-0.0069688837975263596,-0.005468625575304031
6.5,0.30000001192092896,1.3967443202034246e-08,0.0,0.31024909019470215,0.02061556652188301,-0.00014517642557621002,0.30000001192092896,1.3967443202034246e-08,0.0,0.2595258951187134,-0.014600875787436962,-0.004919753409922123
6.5200000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.3163415193557739,0.03330336883664131,-0.00024222442880272865,0.30000001192092896,1.3967443202034246e-08,0.0,0.25575339794158936,-0.024003665894269943,-0.007977209985256195
6.54,0.30000001192092896,1.3967443202034246e-08,0.0,0.3226615786552429,0.04450702667236328,7.077911868691444e-05,0.30000001192092896,1.3967443202034246e-08,0.0,0.25151365995407104,-0.03083694912493229,-0.010135756805539131
6.5600000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.3278816044330597,0.049936190247535706,-0.0015081311576068401,0.30000001192092896,1.3967443202034246e-08,0.0,0.24649128317832947,-0.03537929430603981,-0.009003862738609314
6.58,0.30000001192092896,1.3967443202034246e-08,0.0,0.33074450492858887,0.05091531574726105,-0.0020671458914875984,0.30000001192092896,1.3967443202034246e-08,0.0,0.2436058074235916,-0.03925800323486328,-0.007594306953251362
6.6000000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.3321945369243622,0.04660478234291077,-0.0018861480057239532,0.30000001192092896,1.3967443202034246e-08,0.0,0.24392256140708923,-0.038613833487033844,-0.005799080245196819
6.62,0.30000001192092896,1.3967443202034246e-08,0.0,0.33378785848617554,0.03655153512954712,-0.00215756893157959,0.30000001192092896,1.3967443202034246e-08,0.0,0.2466590851545334,-0.032304272055625916,-0.002150540240108967
6.640000000000001,0.30000001192092896,1.3967443202034246e-08,0.0,0.33549168705940247,0.0232394952327013,-0.0014002658426761627,0.30000001192092896,1.3967443202034246e-08,0.0,0.2517571449279785,-0.020930517464876175,0.001804383471608162
6.66,0.30000001192092896,1.3967443202034246e-08,0.0,0.3363890051841736,0.008898746222257614,-0.0014343392103910446,0.30000001192092896,1.3967443202034246e-08,0.0,0.26110130548477173,-0.007666751742362976,0.0030032340437173843
6.68,0.30000001192092896,1.3967443202034246e-08,0.0,0.33324530720710754,-0.0016447417438030243,-6.540119647979736e-05,0.30000001192092896,1.3967443202034246e-08,0.0,0.2767872214317322,-0.00017408281564712524,0.004621600732207298
6.7,0.30000001192092896,1.3967443202034246e-08,0.0,0.32525989413261414,-0.01409171149134636,-0.0006628527771681547,0.30000001192092896,1.3967443202034246e-08,0.0,0.29752713441848755,0.0011130943894386292,0.014310086145997047
6.72,0.30000001192092896,1.3967443202034246e-08,0.0,0.3019849359989166,-0.035818055272102356,-0.010148302651941776,0.30000001192092896,1.3967443202034246e-08,0.0,0.28885433077812195,0.010441143065690994,0.007230259478092194
6.74,0.30000001192092896,1.3967443202034246e-08,0.0,0.2747432291507721,-0.022904954850673676,-0.0004719402641057968,0.30000001192092896,1.3967443202034246e-08,0.0,0.2756974399089813,-0.008366953581571579,0.02036905661225319
6.76,0.30000001192092896,1.3967443202034246e-08,0.0,0.26056158542633057,-0.0367022380232811,-0.002275726292282343,0.30000001192092896,1.3967443202034246e-08,0.0,0.2569306492805481,-0.02490764483809471,0.027672860771417618
6.78,0.30000001192092896,1.3967443202034246e-08,0.0,0.2536846399307251,-0.034470539540052414,-0.00022808944049756974,0.30000001192092896,1.3967443202034246e-08,0.0,0.22528380155563354,0.010540701448917389,0.010554958134889603
6.8,0.30000001192092896,1.3967443202034246e-08,0.0,0.27071818709373474,-0.043426744639873505,-0.0015301541425287724,0.30000001192092896,1.3967443202034246e-08,0.0,0.21959814429283142,0.013000011444091797,0.023139387369155884
6.82,0.30000001192092896,1.3967443202034246e-08,0.0,0.3022589683532715,-0.04839199781417847,-0.007714639883488417,0.30000001192092896,1.3967443202034246e-08,0.0,0.22724512219429016,0.004814125597476959,0.019471783190965652
6.84,0.30000001192092896,1.3967443202034246e-08,0.0,0.31264209747314453,-0.06449931859970093,-0.00033006188459694386,0.30000001192092896,1.3967443202034246e-08,0.0,0.24226084351539612,0.025628019124269485,0.01637938618659973
6.86,0.30000001192092896,1.3967443202034246e-08,0.0,0.30427390336990356,-0.0801287591457367,0.002866774331778288,0.30000001192092896,1.3967443202034246e-08,0.0,0.2523440420627594,0.029509354382753372,0.023643117398023605
6.88,0.30000001192092896,1.3967443202034246e-08,0.0,0.29517489671707153,-0.05536773055791855,0.00841862615197897,0.30000001192092896,1.3967443202034246e-08,0.0,0.26282382011413574,0.013943075202405453,0.02416587620973587
6.9,0.30000001192092896,1.3967443202034246e-08,0.0,0.28404366970062256,-0.018081631511449814,0.001039089635014534,0.30000001192092896,1.3967443202034246e-08,0.0,0.26999130845069885,0.009697318077087402,0.014152076095342636
6.92,0.30000001192092896,1.3967443202034246e-08,0.0,0.26972833275794983,0.016797613352537155,-0.0012813461944460869,0.30000001192092896,1.3967443202034246e-08,0.0,0.27307265996932983,0.020312637090682983,0.004701286554336548
6.94,0.30000001192092896,1.3967443202034246e-08,0.0,0.2542693316936493,0.035235095769166946,0.0015952959656715393,0.30000001192092896,1.3967443202034246e-08,0.0,0.2669857442378998,0.02544497884809971,-0.0028800107538700104
6.96,0.30000001192092896,1.3967443202034246e-08,0.0,0.24643875658512115,0.03510987013578415,-0.0029885186813771725,0.30000001192092896,1.3967443202034246e-08,0.0,0.266900897026062,0.018185442313551903,-0.016801536083221436
6.98,0.30000001192092896,1.3967443202034246e-08,0.0,0.24860075116157532,0.03542865067720413,0.0004331108648329973,0.30000001192092896,1.3967443202034246e-08,0.0,0.27779367566108704,0.00416580680757761,-0.028901226818561554
7.0,0.30000001192092896,1.3967443202034246e-08,0.0,0.2605378329753876,0.03703266382217407,-0.0030681306961923838,0.30000001192092896,1.3967443202034246e-08,0.0,0.29803454875946045,-0.010619590990245342,-0.0350363552570343
7.0200000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.2732176184654236,0.04163038730621338,0.0002868971787393093,0.30000001192092896,1.3967443202034246e-08,0.0,0.31860366463661194,-0.008610198274254799,-0.034055136144161224
7.04,0.30000001192092896,1.3967443202034246e-08,0.0,0.28208497166633606,0.04528501629829407,0.0014364523813128471,0.30000001192092896,1.3967443202034246e-08,0.0,0.33361321687698364,0.010393761098384857,-0.022837307304143906
7.0600000000000005,0.30000001192092896,1.3967443202034246e-08,0.0,0.2833365499973297,0.04151558876037598,0.0007278015837073326,0.30000001192092896,1.3967443202034246e-08,0.0,0.34369853138923645,0.02819325216114521,-0.01268221065402031
7.08,0.30000001192092896,1.3967443202034246e-08,0.0,0.2788025438785553,0.03231891989707947,0.0004934165626764297,0.30000001192092896,1.3967443202034246e-08,0.0,0.35167765617370605,0.02676687017083168,-0.007734376937150955
