step,time_s,left_pos_error_m,right_pos_error_m,mean_pos_error_m,mean_rot_error_deg,mean_lin_vel_error_mps,mean_ang_vel_error_radps,mean_virtual_force_error_n,mean_force_estimator_error_n,left_target_position_x_m,left_target_position_y_m,left_target_position_z_m,left_actual_position_x_m,left_actual_position_y_m,left_actual_position_z_m,left_target_quaternion_w,left_target_quaternion_x,left_target_quaternion_y,left_target_quaternion_z,left_actual_quaternion_w,left_actual_quaternion_x,left_actual_quaternion_y,left_actual_quaternion_z,left_target_linear_velocity_x_mps,left_target_linear_velocity_y_mps,left_target_linear_velocity_z_mps,left_actual_linear_velocity_x_mps,left_actual_linear_velocity_y_mps,left_actual_linear_velocity_z_mps,left_target_angular_velocity_x_radps,left_target_angular_velocity_y_radps,left_target_angular_velocity_z_radps,left_actual_angular_velocity_x_radps,left_actual_angular_velocity_y_radps,left_actual_angular_velocity_z_radps,left_target_force_x_n,left_target_force_y_n,left_target_force_z_n,left_actual_force_x_n,left_actual_force_y_n,left_actual_force_z_n,left_estimated_force_x_n,left_estimated_force_y_n,left_estimated_force_z_n,left_target_csv_hand_on_payload_force_x_n,left_target_csv_hand_on_payload_force_y_n,left_target_csv_hand_on_payload_force_z_n,left_target_moment_x_nm,left_target_moment_y_nm,left_target_moment_z_nm,right_target_position_x_m,right_target_position_y_m,right_target_position_z_m,right_actual_position_x_m,right_actual_position_y_m,right_actual_position_z_m,right_target_quaternion_w,right_target_quaternion_x,right_target_quaternion_y,right_target_quaternion_z,right_actual_quaternion_w,right_actual_quaternion_x,right_actual_quaternion_y,right_actual_quaternion_z,right_target_linear_velocity_x_mps,right_target_linear_velocity_y_mps,right_target_linear_velocity_z_mps,right_actual_linear_velocity_x_mps,right_actual_linear_velocity_y_mps,right_actual_linear_velocity_z_mps,right_target_angular_velocity_x_radps,right_target_angular_velocity_y_radps,right_target_angular_velocity_z_radps,right_actual_angular_velocity_x_radps,right_actual_angular_velocity_y_radps,right_actual_angular_velocity_z_radps,right_target_force_x_n,right_target_force_y_n,right_target_force_z_n,right_actual_force_x_n,right_actual_force_y_n,right_actual_force_z_n,right_estimated_force_x_n,right_estimated_force_y_n,right_estimated_force_z_n,right_target_csv_hand_on_payload_force_x_n,right_target_csv_hand_on_payload_force_y_n,right_target_csv_hand_on_payload_force_z_n,right_target_moment_x_nm,right_target_moment_y_nm,right_target_moment_z_nm
906,18.14,0.047277193516492844,0.062026359140872955,0.05465177446603775,5.771644592285156,0.0717049241065979,0.9970372915267944,0.1620413064956665,0.0556013360619545,5.84408712387085,0.21185730397701263,0.9192401170730591,5.804692268371582,0.23799237608909607,0.9196077585220337,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9464009404182434,-0.31622087955474854,0.03954865783452988,0.052587635815143585,0.30000001192092896,1.3967443202034246e-08,0.0,0.2988240718841553,0.0263094250112772,0.0022044507786631584,0.0,0.0,0.0,-0.14738748967647552,0.17663829028606415,0.5041418671607971,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2725483179092407,-0.013798505999147892,-0.015554659999907017,-0.21128667891025543,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.844085693359375,-0.2118525207042694,0.9192285537719727,5.7833781242370605,-0.1991303563117981,0.9191473126411438,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9288498759269714,0.35469213128089905,0.1028098464012146,-0.02935105934739113,0.30000001192092896,1.3967443202034246e-08,0.0,0.40147846937179565,-0.05785226449370384,-0.0063277967274188995,0.0,0.0,0.0,1.2868499755859375,-0.34516483545303345,0.5461304187774658,0.0,0.0,-0.24525000154972076,0.0,0.0,0.05153428763151169,-0.012845916673541069,-0.0022873745765537024,0.006893586833029985,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
907,18.16,0.04729922488331795,0.05927979573607445,0.0532895103096962,6.111371994018555,0.10521110147237778,0.8328427076339722,0.13849681615829468,0.054374802857637405,5.8500871658325195,0.21185730397701263,0.9192401170730591,5.811016082763672,0.23851370811462402,0.9195626974105835,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9466736912727356,-0.314659982919693,0.03912060335278511,0.05716162919998169,0.30000001192092896,1.3967443202034246e-08,0.0,0.3268603980541229,0.025325991213321686,-0.0080912746489048,0.0,0.0,0.0,0.27865836024284363,0.09626475721597672,0.41488128900527954,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.22144658863544464,-0.012296895496547222,-0.019635062664747238,-0.19702953100204468,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.850085735321045,-0.2118525207042694,0.9192285537719727,5.791808605194092,-0.20099589228630066,0.919195830821991,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9257597327232361,0.364093542098999,0.09954942762851715,-0.02224165014922619,0.30000001192092896,1.3967443202034246e-08,0.0,0.4322623312473297,-0.11093821376562119,0.00016452744603157043,0.0,0.0,0.0,0.9305164813995361,-0.5916063785552979,0.34949442744255066,0.0,0.0,-0.24525000154972076,0.0,0.0,0.007940202951431274,-0.016338367015123367,-0.0020103808492422104,0.08120400458574295,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
908,18.18,0.04669196903705597,0.05593624338507652,0.051314108073711395,6.136714458465576,0.13268791139125824,0.5917514562606812,0.21007129549980164,0.06227848678827286,5.8560872077941895,0.21185730397701263,0.9192401170730591,5.817962646484375,0.23881016671657562,0.919686496257782,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9466390013694763,-0.31449899077415466,0.037202510982751846,0.05984043702483177,0.30000001192092896,1.3967443202034246e-08,0.0,0.36047548055648804,0.009232244454324245,0.013810412026941776,0.0,0.0,0.0,0.010189042426645756,-0.21060709655284882,0.27097180485725403,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.32180076837539673,-0.0049420609138906,-0.01651662029325962,-0.24618908762931824,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.856085777282715,-0.2118525207042694,0.9192285537719727,5.800792217254639,-0.2033986896276474,0.9191067814826965,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9249676465988159,0.3677477538585663,0.09454362094402313,-0.016062069684267044,0.30000001192092896,1.3967443202034246e-08,0.0,0.46071264147758484,-0.12317466735839844,-0.00840357318520546,0.0,0.0,0.0,0.2576494812965393,-0.7303452491760254,0.32569947838783264,0.0,0.0,-0.24525000154972076,0.0,0.0,0.09834181517362595,-0.006712310016155243,-0.012570315971970558,0.14313441514968872,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
909,18.2,0.04575822502374649,0.05252848565578461,0.04914335533976555,6.2996506690979,0.12462794035673141,0.8100695013999939,0.2390705645084381,0.0662422850728035,5.862087249755859,0.21185730397701263,0.9192401170730591,5.825344562530518,0.23912616074085236,0.9196854829788208,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9478275179862976,-0.31055232882499695,0.03515293449163437,0.06280453503131866,0.30000001192092896,1.3967443202034246e-08,0.0,0.3679017424583435,0.02126874215900898,-0.007129828445613384,0.0,0.0,0.0,0.4807509481906891,-0.00044246629113331437,0.38237401843070984,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.30182766914367676,-0.007704190909862518,-0.018138177692890167,-0.21856586635112762,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.862085819244385,-0.2118525207042694,0.9192285537719727,5.80993127822876,-0.20560085773468018,0.9189798831939697,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9247616529464722,0.37006455659866333,0.08820357918739319,-0.009395106695592403,0.30000001192092896,1.3967443202034246e-08,0.0,0.44695356488227844,-0.09980052709579468,-0.0061407312750816345,0.0,0.0,0.0,0.39616715908050537,-0.8734440803527832,0.3031715452671051,0.0,0.0,-0.24525000154972076,0.0,0.0,0.17631345987319946,-0.004428243730217218,-0.018431732431054115,0.21923640370368958,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
910,18.22,0.04510829225182533,0.049959804862737656,0.047534048557281494,6.412850379943848,0.06620492041110992,0.7865782380104065,0.26264137029647827,0.09325535595417023,5.868087291717529,0.21185730397701263,0.9192401170730591,5.832247257232666,0.23924414813518524,0.9196979403495789,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9474402070045471,-0.31101077795028687,0.03375808522105217,0.06700515002012253,0.30000001192092896,1.3967443202034246e-08,0.0,0.3222695589065552,-0.011291198432445526,0.00075148866744712,0.0,0.0,0.0,-0.1540716141462326,0.005210223142057657,0.4160178303718567,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3476111888885498,-0.01259572058916092,-0.009649747051298618,-0.23347900807857513,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.868085861206055,-0.2118525207042694,0.9192285537719727,5.818424224853516,-0.20641042292118073,0.9189329743385315,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.924770176410675,0.3718690276145935,0.08068805932998657,-0.0017254366539418697,0.30000001192092896,1.3967443202034246e-08,0.0,0.4073420763015747,0.0023490898311138153,-0.0036583691835403442,0.0,0.0,0.0,0.19033628702163696,-0.9869088530540466,0.5153065919876099,0.0,0.0,-0.24525000154972076,0.0,0.0,0.17767152190208435,-8.021306712180376e-05,-0.011697283014655113,0.24798598885536194,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
911,18.240000000000002,0.04482085257768631,0.0481368787586689,0.046478867530822754,6.859016418457031,0.058911487460136414,0.870556652545929,0.2966766953468323,0.06831684708595276,5.874087333679199,0.21185730397701263,0.9192401170730591,5.838245391845703,0.23876523971557617,0.9197161197662354,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9475645422935486,-0.3099224865436554,0.03293472155928612,0.07060255110263824,0.30000001192092896,1.3967443202034246e-08,0.0,0.2926206588745117,-0.025058316066861153,0.003903414122760296,0.0,0.0,0.0,0.22465436160564423,0.07157819718122482,0.3280911445617676,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.34031933546066284,-0.016698472201824188,-0.004205348901450634,-0.252509206533432,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.874085903167725,-0.2118525207042694,0.9192285537719727,5.8263163566589355,-0.20593032240867615,0.9188339710235596,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9230248928070068,0.37759536504745483,0.07345888763666153,0.00712039228528738,0.30000001192092896,1.3967443202034246e-08,0.0,0.3876243829727173,0.02459235116839409,-0.008549317717552185,0.0,0.0,0.0,0.8738812208175659,-0.9235517978668213,0.4137474596500397,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2530340552330017,-0.00022151158191263676,-0.0002693438436836004,0.30018383264541626,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
912,18.26,0.04433385282754898,0.04641086980700493,0.045372359454631805,7.536409378051758,0.10153193771839142,0.945402979850769,0.3950745463371277,0.044994842261075974,5.880087375640869,0.21185730397701263,0.9192401170730591,5.843952178955078,0.2375384271144867,0.9197051525115967,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9486388564109802,-0.3062202036380768,0.033797018229961395,0.07191067934036255,0.30000001192092896,1.3967443202034246e-08,0.0,0.2822183668613434,-0.08858131617307663,-0.006181242875754833,0.0,0.0,0.0,0.5501850247383118,0.21911482512950897,-0.14222532510757446,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.31057247519493103,-0.022015199065208435,0.0020110311452299356,-0.24597911536693573,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.8800859451293945,-0.2118525207042694,0.9192285537719727,5.834176540374756,-0.20508034527301788,0.9185695648193359,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9196597337722778,0.3865952491760254,0.0673680528998375,0.015214096754789352,0.30000001192092896,1.3967443202034246e-08,0.0,0.39828115701675415,0.05136965960264206,-0.01895211637020111,0.0,0.0,0.0,0.9583925008773804,-0.701384425163269,0.48212018609046936,0.0,0.0,-0.24525000154972076,0.0,0.0,0.47957664728164673,0.0027178023010492325,-0.011815455742180347,0.46155768632888794,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
913,18.28,0.043664924800395966,0.044408805668354034,0.044036865234375,8.2002534866333,0.09636029601097107,0.8822056651115417,0.45186084508895874,0.07113860547542572,5.886087417602539,0.21185730397701263,0.9192401170730591,5.849597930908203,0.23583513498306274,0.9196944832801819,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9488910436630249,-0.30544498562812805,0.03600276634097099,0.07080184668302536,0.30000001192092896,1.3967443202034246e-08,0.0,0.28382688760757446,-0.07939263433218002,-0.0014497283846139908,0.0,0.0,0.0,-0.08623218536376953,0.1835499405860901,-0.1457122415304184,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.3141660690307617,-0.0231078639626503,-0.004995766561478376,-0.2541710436344147,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.8860859870910645,-0.2118525207042694,0.9192285537719727,5.842303276062012,-0.2044653296470642,0.9184244275093079,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9147226214408875,0.39851775765419006,0.06324520707130432,0.021588098257780075,0.30000001192092896,1.3967443202034246e-08,0.0,0.41125544905662537,0.009698081761598587,-0.0012573674321174622,0.0,0.0,0.0,1.418130874633789,-0.47987356781959534,0.23005342483520508,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5895556211471558,0.0027118497528135777,-0.016891220584511757,0.5136679410934448,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
914,18.3,0.043218858540058136,0.04235999286174774,0.04278942570090294,8.721207618713379,0.07806752622127533,0.5265421867370605,0.4167430102825165,0.0792631208896637,5.892086982727051,0.21185730397701263,0.9192401170730591,5.855282783508301,0.23451054096221924,0.9196314215660095,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9492825865745544,-0.3041291832923889,0.038514792919158936,0.0698903352022171,0.30000001192092896,1.3967443202034246e-08,0.0,0.283163458108902,-0.05155003070831299,-0.0016347737982869148,0.0,0.0,0.0,0.10954102873802185,0.1949077844619751,-0.10650251060724258,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2607657313346863,-0.018161244690418243,-0.013544348999857903,-0.23275096714496613,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.892085552215576,-0.2118525207042694,0.9192285537719727,5.850419521331787,-0.20425717532634735,0.9184415340423584,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.911291778087616,0.4064743220806122,0.06047121807932854,0.025869401171803474,0.30000001192092896,1.3967443202034246e-08,0.0,0.40073511004447937,0.015192264690995216,0.0011328458786010742,0.0,0.0,0.0,0.7014210224151611,-0.30658891797065735,0.25046879053115845,0.0,0.0,-0.24525000154972076,0.0,0.0,0.5727202892303467,-0.0031736453529447317,-0.0066839782521128654,0.4504469633102417,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
915,18.32,0.043072354048490524,0.040811315178871155,0.04194183647632599,8.947572708129883,0.07146501541137695,0.4506846070289612,0.3331007957458496,0.04143669083714485,5.898087024688721,0.21185730397701263,0.9192401170730591,5.860816478729248,0.23344486951828003,0.9195743203163147,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9502550959587097,-0.3009788691997528,0.040790755301713943,0.06901470571756363,0.30000001192092896,1.3967443202034246e-08,0.0,0.26995471119880676,-0.05487009137868881,-0.001823808066546917,0.0,0.0,0.0,0.34859180450439453,0.20268993079662323,-0.20223958790302277,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2143816351890564,-0.012533617205917835,-0.016751354560256004,-0.20744210481643677,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.898085594177246,-0.2118525207042694,0.9192285537719727,5.858086585998535,-0.20377211272716522,0.9186365604400635,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9112731218338013,0.4066756069660187,0.057860348373651505,0.02912619337439537,0.30000001192092896,1.3967443202034246e-08,0.0,0.37143898010253906,0.034410566091537476,0.012955758720636368,0.0,0.0,0.0,-0.11879250407218933,-0.39893826842308044,0.1716679334640503,0.0,0.0,-0.24525000154972076,0.0,0.0,0.3900832533836365,-0.006044342182576656,0.004001421853899956,0.3296854496002197,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
916,18.34,0.04311320558190346,0.04013235121965408,0.04162278026342392,8.851527214050293,0.08635371923446655,0.8006806373596191,0.25253409147262573,0.012758979573845863,5.904087066650391,0.21185730397701263,0.9192401170730591,5.866150856018066,0.23233725130558014,0.9196470379829407,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9513648748397827,-0.29754191637039185,0.04295177012681961,0.06729628145694733,0.30000001192092896,1.3967443202034246e-08,0.0,0.2661731243133545,-0.05208631604909897,0.004685314372181892,0.0,0.0,0.0,0.36755436658859253,0.1574065387248993,-0.2774103879928589,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2833831310272217,-0.00924241915345192,-0.009142396040260792,-0.2829799950122833,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.904085636138916,-0.2118525207042694,0.9192285537719727,5.865102767944336,-0.20232293009757996,0.9188689589500427,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9146595001220703,0.39916956424713135,0.05460621416568756,0.03286198154091835,0.30000001192092896,1.3967443202034246e-08,0.0,0.339326947927475,0.10247033089399338,0.012113607488572598,0.0,0.0,0.0,-0.9357159733772278,-0.51067054271698,0.3259285092353821,0.0,0.0,-0.24525000154972076,0.0,0.0,0.2216850221157074,-0.00799274817109108,0.009617775678634644,0.22207464277744293,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
917,18.36,0.04312484711408615,0.040099650621414185,0.04161224886775017,8.651540756225586,0.07284568250179291,0.8029547929763794,0.14045622944831848,0.028720751404762268,5.9100871086120605,0.21185730397701263,0.9192401170730591,5.871603965759277,0.23131687939167023,0.919596254825592,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9524036645889282,-0.2944120168685913,0.045386992394924164,0.06472145020961761,0.30000001192092896,1.3967443202034246e-08,0.0,0.27728796005249023,-0.05048517882823944,-0.010690750554203987,0.0,0.0,0.0,0.33443617820739746,0.2231263965368271,-0.37753912806510925,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23160260915756226,-0.004185265861451626,-0.0075332107953727245,-0.24289318919181824,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.910085678100586,-0.2118525207042694,0.9192285537719727,5.871649265289307,-0.20042380690574646,0.9191384315490723,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9188812971115112,0.3896413743495941,0.05076394975185394,0.03549410402774811,0.30000001192092896,1.3967443202034246e-08,0.0,0.32075440883636475,0.08538436144590378,0.015968888998031616,0.0,0.0,0.0,-0.9148550629615784,-0.523775577545166,0.021153222769498825,0.0,0.0,-0.24525000154972076,0.0,0.0,0.02201506495475769,-0.011135796085000038,0.02239593118429184,0.05728447437286377,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
918,18.38,0.04317478463053703,0.04024677351117134,0.04171077907085419,8.24357795715332,0.04434167966246605,0.6162289381027222,0.10021936893463135,0.023861046880483627,5.9160871505737305,0.21185730397701263,0.9192401170730591,5.877232551574707,0.23067891597747803,0.9196012616157532,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9513333439826965,-0.29809507727622986,0.04738231003284454,0.062120914459228516,0.30000001192092896,1.3967443202034246e-08,0.0,0.2820188105106354,-0.021499957889318466,0.00019242323469370604,0.0,0.0,0.0,-0.5674620866775513,0.06497131288051605,-0.22122502326965332,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2570229768753052,-0.001496933400630951,-0.0038951875176280737,-0.27069589495658875,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.916085720062256,-0.2118525207042694,0.9192285537719727,5.877939701080322,-0.1990196853876114,0.9192721247673035,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9214613437652588,0.3839336931705475,0.04682399332523346,0.03621559217572212,0.30000001192092896,1.3967443202034246e-08,0.0,0.3112625181674957,0.05958990007638931,-0.0010892925783991814,0.0,0.0,0.0,-0.5031554102897644,-0.35111740231513977,-0.08876892179250717,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.05658423900604248,-0.010363073088228703,0.03122190199792385,-0.05065669119358063,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
919,18.400000000000002,0.043455157428979874,0.04030025005340576,0.04187770187854767,8.035165786743164,0.03363225609064102,0.3452364504337311,0.07193370163440704,0.03915152698755264,5.9220871925354,0.21185730397701263,0.9192401170730591,5.882772922515869,0.23036685585975647,0.9196072816848755,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.950636625289917,-0.30037155747413635,0.04860078543424606,0.060867421329021454,0.30000001192092896,1.3967443202034246e-08,0.0,0.2673477828502655,-0.018111392855644226,-0.0023511520121246576,0.0,0.0,0.0,-0.19795706868171692,0.09520424157381058,-0.10198260098695755,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.264626681804657,0.0010272868676111102,-0.005372191779315472,-0.29737016558647156,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.922085762023926,-0.2118525207042694,0.9192285537719727,5.884145736694336,-0.1982639878988266,0.9193542003631592,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9220888614654541,0.38302361965179443,0.04239833727478981,0.035317372530698776,0.30000001192092896,1.3967443202034246e-08,0.0,0.3042966425418854,0.029540786519646645,-7.221847772598267e-05,0.0,0.0,0.0,0.025285812094807625,-0.33511462807655334,-0.2966901957988739,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1207592710852623,-0.010039561428129673,0.03793206438422203,-0.09851274639368057,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
920,18.42,0.04386518523097038,0.040397074073553085,0.042131129652261734,7.908754825592041,0.03210550546646118,0.41980481147766113,0.0908459946513176,0.02428288385272026,5.92808723449707,0.21185730397701263,0.9192401170730591,5.888010501861572,0.2296868860721588,0.9195799827575684,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9507526159286499,-0.30014437437057495,0.049568790942430496,0.05937850847840309,0.30000001192092896,1.3967443202034246e-08,0.0,0.2604522407054901,-0.04269641265273094,-0.001979558728635311,0.0,0.0,0.0,0.07999900728464127,0.03780163824558258,-0.21118588745594025,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.23330086469650269,0.011923311278223991,-0.0009265358094125986,-0.24179920554161072,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.928085803985596,-0.2118525207042694,0.9192285537719727,5.890102863311768,-0.1980971246957779,0.9193224310874939,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9221225380897522,0.3836767375469208,0.03773975744843483,0.032524608075618744,0.30000001192092896,1.3967443202034246e-08,0.0,0.29509270191192627,-0.000643434002995491,-0.003355078399181366,0.0,0.0,0.0,0.14867590367794037,-0.305369108915329,-0.50746750831604,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.07550714164972305,-0.006655526347458363,0.022684885188937187,-0.051218487322330475,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
921,18.44,0.04417076334357262,0.0405232310295105,0.04234699904918671,7.86618709564209,0.04201424494385719,0.5587764382362366,0.08712706714868546,0.062782421708107,5.93408727645874,0.21185730397701263,0.9192401170730591,5.893202304840088,0.2285703718662262,0.9196271300315857,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9512007236480713,-0.29917848110198975,0.05014185607433319,0.05652676150202751,0.30000001192092896,1.3967443202034246e-08,0.0,0.26107433438301086,-0.06250354647636414,0.0013242446584627032,0.0,0.0,0.0,0.0992298424243927,-0.034876443445682526,-0.33092767000198364,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.2807753086090088,0.016627835109829903,0.0064914049580693245,-0.22097750008106232,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.934085845947266,-0.2118525207042694,0.9192285537719727,5.895945072174072,-0.19816333055496216,0.9193621873855591,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.921112060546875,0.3868483006954193,0.03254285454750061,0.029018251225352287,0.30000001192092896,1.3967443202034246e-08,0.0,0.2910443842411041,-0.003111608326435089,0.004233375191688538,0.0,0.0,0.0,0.4334314167499542,-0.3273278474807739,-0.5462368130683899,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.10652117431163788,-0.004809078294783831,0.014657475054264069,-0.045274291187524796,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
922,18.46,0.044421058148145676,0.04072749242186546,0.04257427528500557,7.84938907623291,0.026089098304510117,0.42781445384025574,0.056147925555706024,0.06815488636493683,5.94008731842041,0.21185730397701263,0.9192401170730591,5.8985595703125,0.2276221066713333,0.9196242094039917,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9512413144111633,-0.2994190454483032,0.050848741084337234,0.05387556552886963,0.30000001192092896,1.3967443202034246e-08,0.0,0.2737608850002289,-0.031132448464632034,-0.00016136968042701483,0.0,0.0,0.0,-0.09821286797523499,-0.011806035414338112,-0.1966957151889801,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.26287370920181274,0.014921137131750584,0.005440881010144949,-0.19101262092590332,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.9400858879089355,-0.2118525207042694,0.9192285537719727,5.901764392852783,-0.19806304574012756,0.919435441493988,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9198267459869385,0.39048489928245544,0.027889546006917953,0.025737321004271507,0.30000001192092896,1.3967443202034246e-08,0.0,0.2938014566898346,0.009263403713703156,0.0026762038469314575,0.0,0.0,0.0,0.36511924862861633,-0.25516220927238464,-0.4531992971897125,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.1505778580904007,-0.004910598509013653,0.014494126662611961,-0.08975910395383835,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
923,18.48,0.04477810114622116,0.04116220772266388,0.04297015443444252,7.720398426055908,0.04028791934251785,0.2354525625705719,0.054517246782779694,0.06644708663225174,5.94608736038208,0.21185730397701263,0.9192401170730591,5.904097080230713,0.2274053692817688,0.9196326732635498,0.9439449906349182,-0.3256075084209442,0.02736498787999153,0.04689135402441025,0.9508357048034668,-0.3006959855556488,0.05130728706717491,0.05348825827240944,0.30000001192092896,1.3967443202034246e-08,0.0,0.2791958451271057,-0.002706497209146619,0.0008596127154305577,0.0,0.0,0.0,-0.14182943105697632,0.015795933082699776,0.004086739383637905,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.27526864409446716,0.008141635917127132,0.001608993741683662,-0.18089132010936737,0.0,0.0,0.24525000154972076,0.0,0.0,0.0,5.9460859298706055,-0.2118525207042694,0.9192285537719727,5.907587051391602,-0.1972886025905609,0.9194642305374146,0.9439524412155151,0.32558491826057434,0.027354031801223755,-0.046905919909477234,0.9201385378837585,0.39007869362831116,0.024575239047408104,0.024079876020550728,0.30000001192092896,1.3967443202034246e-08,0.0,0.288291871547699,0.058416783809661865,-0.00016839243471622467,0.0,0.0,0.0,-0.1860310584306717,-0.21946945786476135,-0.157802551984787,0.0,0.0,-0.24525000154972076,0.0,0.0,-0.16623415052890778,-0.004928021226078272,0.014897249639034271,-0.13145755231380463,0.0,0.0,0.24525000154972076,0.0,0.0,0.0
