step,time_s,episode_id,episode_step,left_target_virtual_force_x_n,left_target_virtual_force_y_n,left_target_virtual_force_z_n,right_target_virtual_force_x_n,right_target_virtual_force_y_n,right_target_virtual_force_z_n,left_force_control_axis_x,left_force_control_axis_y,left_force_control_axis_z,right_force_control_axis_x,right_force_control_axis_y,right_force_control_axis_z,gait_stance_rate,gait_bipedal_offset,gait_frequency_hz,gait_sin_left,gait_cos_left,gait_sin_right,gait_cos_right,base_command_x_mps,base_command_y_mps,base_command_yaw_radps,left_estimated_virtual_force_x_n,left_estimated_virtual_force_y_n,left_estimated_virtual_force_z_n,right_estimated_virtual_force_x_n,right_estimated_virtual_force_y_n,right_estimated_virtual_force_z_n,appended_base_action_left_shoulder_pitch_joint,appended_base_action_left_shoulder_roll_joint,appended_base_action_left_shoulder_yaw_joint,appended_base_action_left_elbow_joint,appended_base_action_left_wrist_roll_joint,appended_base_action_left_wrist_pitch_joint,appended_base_action_left_wrist_yaw_joint,appended_base_action_right_shoulder_pitch_joint,appended_base_action_right_shoulder_roll_joint,appended_base_action_right_shoulder_yaw_joint,appended_base_action_right_elbow_joint,appended_base_action_right_wrist_roll_joint,appended_base_action_right_wrist_pitch_joint,appended_base_action_right_wrist_yaw_joint,appended_base_action_l2,appended_base_action_max_abs
429.0,8.58,0.0,429.0,0.004344165790826082,-0.0331280492246151,-0.24296341836452484,0.004344165790826082,-0.0331280492246151,-0.24296341836452484,-0.017713213339447975,0.13507868349552155,0.9906765222549438,-0.017713213339447975,0.13507868349552155,0.9906765222549438,0.6499999761581421,0.5,1.0,-0.48175328969955444,-0.8763068914413452,0.4817535877227783,0.8763067722320557,0.30000001192092896,0.0,0.0,-0.0022031962871551514,-0.037502631545066833,-0.2683557868003845,-0.0059150755405426025,0.04564794898033142,0.3995046317577362,-2.848783016204834,0.9099147915840149,0.11135128140449524,-0.6253705024719238,-2.314426898956299,-0.09178755432367325,-0.09278055280447006,-2.90058970451355,-0.7838069200515747,0.06937409937381744,-0.6784912943840027,2.313796043395996,2.331634283065796,2.632162570953369,6.475491449744405,2.90058970451355
430.0,8.6,0.0,430.0,0.005059357732534409,-0.03174404054880142,-0.2431342899799347,0.005059357732534409,-0.03174404054880142,-0.2431342899799347,-0.020629389211535454,0.1294354647397995,0.9913732409477234,-0.020629389211535454,0.1294354647397995,0.9913732409477234,0.6499999761581421,0.5,1.0,-0.5877824425697327,-0.8090190887451172,0.5877825021743774,0.8090190291404724,0.30000001192092896,0.0,0.0,-0.0024130120873451233,-0.03394320607185364,-0.2291441559791565,-0.007434621453285217,0.05002216994762421,0.48067888617515564,-2.8611698150634766,0.9563632607460022,0.05089154839515686,-0.6205410957336426,-2.3247456550598145,-0.1445634365081787,-0.07657682150602341,-2.9094138145446777,-0.7350554466247559,0.04747645556926727,-0.6883088946342468,2.3042962551116943,2.442336320877075,2.427265167236328,6.447263922442766,2.9094138145446777
431.0,8.620000000000001,0.0,431.0,0.005789467133581638,-0.03027457557618618,-0.24330535531044006,0.005789467133581638,-0.03027457557618618,-0.24330535531044006,-0.02360638976097107,0.12344372272491455,0.992070734500885,-0.02360638976097107,0.12344372272491455,0.992070734500885,0.6499999761581421,0.5,1.0,-0.684546709060669,-0.7289690375328064,0.6845467686653137,0.7289689779281616,0.30000001192092896,0.0,0.0,-0.0019662678241729736,-0.031474292278289795,-0.1939256489276886,-0.008313730359077454,0.048389241099357605,0.5220826864242554,-2.8740859031677246,1.0214169025421143,-0.029842928051948547,-0.6146776676177979,-2.332705497741699,-0.2026970386505127,-0.06069519370794296,-2.9167308807373047,-0.6794956922531128,0.013560190796852112,-0.6849001049995422,2.2906360626220703,2.5322253704071045,2.150864362716675,6.394714090714529,2.9167308807373047
432.0,8.64,0.0,432.0,0.0064871544018387794,-0.02869061566889286,-0.2434796243906021,0.0064871544018387794,-0.02869061566889286,-0.2434796243906021,-0.026451190933585167,0.11698518693447113,0.9927813410758972,-0.026451190933585167,0.11698518693447113,0.9927813410758972,0.6499999761581421,0.5,1.0,-0.7705109715461731,-0.6374267935752869,0.7705108523368835,0.6374269127845764,0.30000001192092896,0.0,0.0,-0.001665852963924408,-0.031227707862854004,-0.17628827691078186,-0.008005023002624512,0.0409681499004364,0.5231287479400635,-2.888153076171875,1.106808066368103,-0.13196568191051483,-0.6101971864700317,-2.3410091400146484,-0.23197418451309204,-0.035725854337215424,-2.935410261154175,-0.6191912293434143,-0.03324083983898163,-0.675052285194397,2.275218963623047,2.602735996246338,1.8132274150848389,6.339329725270912,2.935410261154175
433.0,8.66,0.0,433.0,0.007109809201210737,-0.026959512382745743,-0.24366000294685364,0.007109809201210737,-0.026959512382745743,-0.24366000294685364,-0.02899004891514778,0.10992664843797684,0.9935168623924255,-0.02899004891514778,0.10992664843797684,0.9935168623924255,0.6499999761581421,0.5,1.0,-0.8443275690078735,-0.5358273983001709,0.8443275094032288,0.5358275175094604,0.30000001192092896,0.0,0.0,-0.0016236230731010437,-0.0331491082906723,-0.17636507749557495,-0.007039397954940796,0.03197425603866577,0.503014326095581,-2.8912973403930664,1.2044692039489746,-0.26121610403060913,-0.6000405550003052,-2.340608835220337,-0.18154588341712952,0.006067253649234772,-2.984441041946411,-0.5525230765342712,-0.09946992993354797,-0.6563227772712708,2.254066228866577,2.6822052001953125,1.4140063524246216,6.298996073660582,2.984441041946411
434.0,8.68,0.0,434.0,0.007597362156957388,-0.02510954439640045,-0.24384288489818573,0.007597362156957388,-0.02510954439640045,-0.24384288489818573,-0.03097803331911564,0.10238347202539444,0.9942625164985657,-0.03097803331911564,0.10238347202539444,0.9942625164985657,0.6499999761581421,0.5,1.0,-0.9048253893852234,-0.4257829189300537,0.9048255085945129,0.42578262090682983,0.30000001192092896,0.0,0.0,-0.001994498074054718,-0.03605237603187561,-0.1973126232624054,-0.007353246212005615,0.025930942967534065,0.4855112135410309,-2.8927276134490967,1.3112101554870605,-0.4031398296356201,-0.5837405920028687,-2.3302292823791504,-0.07590248435735703,0.032544590532779694,-3.042064905166626,-0.5215215086936951,-0.184469535946846,-0.6385354399681091,2.2264645099639893,2.820488452911377,0.9937201738357544,6.316240017961926,3.042064905166626
435.0,8.700000000000001,0.0,435.0,0.00777328759431839,-0.02325538545846939,-0.24402116239070892,0.00777328759431839,-0.02325538545846939,-0.24402116239070892,-0.03169536218047142,0.09482318162918091,0.9949894547462463,-0.03169536218047142,0.09482318162918091,0.9949894547462463,0.6499999761581421,0.5,1.0,-0.951056182384491,-0.30901801586151123,0.9510561227798462,0.30901816487312317,0.30000001192092896,0.0,0.0,-0.004382394254207611,-0.03397385776042938,-0.19297504425048828,-0.008164599537849426,0.01897667534649372,0.426309198141098,-2.925250768661499,1.3007543087005615,-0.616280198097229,-0.5572326183319092,-2.2903366088867188,0.047531433403491974,0.03073439747095108,-3.0278985500335693,-0.6381046175956726,-0.3084561228752136,-0.6042181849479675,2.1883015632629395,2.966883897781372,0.622162938117981,6.340499299765588,3.0278985500335693
436.0,8.72,0.0,436.0,0.007950976490974426,-0.020917538553476334,-0.24422694742679596,0.007950976490974426,-0.020917538553476334,-0.24422694742679596,-0.03241988271474838,0.08529067784547806,0.9958285093307495,-0.03241988271474838,0.08529067784547806,0.9958285093307495,0.6499999761581421,0.5,1.0,-0.982287585735321,-0.18737950921058655,0.982287585735321,0.1873796433210373,0.30000001192092896,0.0,0.0,-0.0068780481815338135,-0.032491639256477356,-0.15155866742134094,-0.006985858082771301,0.010094137862324715,0.35885897278785706,-2.959083318710327,1.2752872705459595,-0.7229527831077576,-0.5597009658813477,-2.324232578277588,0.12810567021369934,0.034895576536655426,-3.0343127250671387,-0.6655508279800415,-0.39955389499664307,-0.6214745044708252,2.1592440605163574,3.199570894241333,0.37792399525642395,6.471201148814123,3.199570894241333
437.0,8.74,0.0,437.0,0.007883292622864246,-0.01853724755346775,-0.2444213330745697,0.007883292622864246,-0.01853724755346775,-0.2444213330745697,-0.03214390575885773,0.07558511197566986,0.9966211318969727,-0.03214390575885773,0.07558511197566986,0.9966211318969727,0.6499999761581421,0.5,1.0,-0.9980266094207764,-0.06279195845127106,0.9980266690254211,0.06279163807630539,0.30000001192092896,0.0,0.0,-0.01185944676399231,-0.02783896028995514,-0.1358296275138855,-0.006869077682495117,0.00508485920727253,0.21493157744407654,-2.944326639175415,1.2408437728881836,-0.7600567936897278,-0.5739110708236694,-2.369678020477295,0.14446991682052612,0.007512666285037994,-2.9516029357910156,-0.5879473090171814,-0.49248671531677246,-0.646041214466095,2.1321487426757812,3.466616153717041,0.1945679485797882,6.562850877514946,3.466616153717041
438.0,8.76,0.0,438.0,0.007589074317365885,-0.01636309176683426,-0.2445858120918274,0.007589074317365885,-0.01636309176683426,-0.2445858120918274,-0.03094423934817314,0.06672005355358124,0.9972918033599854,-0.03094423934817314,0.06672005355358124,0.9972918033599854,0.6499999761581421,0.5,1.0,-0.9980266094207764,0.06279198825359344,0.9980266094207764,-0.06279230862855911,0.30000001192092896,0.0,0.0,-0.00778140127658844,-0.01664680242538452,-0.14619752764701843,-0.0007551610469818115,-0.005656076595187187,0.0033195912837982178,-2.9798951148986816,1.2577600479125977,-0.8041881918907166,-0.5964875221252441,-2.3814291954040527,0.08111002296209335,-0.03803562372922897,-2.892396926879883,-0.5142850279808044,-0.5552194118499756,-0.6896695494651794,2.0983190536499023,3.7923147678375244,0.061182111501693726,6.733957302997282,3.7923147678375244
439.0,8.78,0.0,439.0,0.007099880836904049,-0.014166153036057949,-0.24473756551742554,0.007099880836904049,-0.014166153036057949,-0.24473756551742554,-0.028949564322829247,0.05776209011673927,0.9979105591773987,-0.028949564322829247,0.05776209011673927,0.9979105591773987,0.6499999761581421,0.5,1.0,-0.9822875261306763,0.18738000094890594,0.9822875261306763,-0.187379851937294,0.30000001192092896,0.0,0.0,-0.003910638391971588,-0.016779273748397827,-0.1451568305492401,0.00429043173789978,-0.010400516912341118,-0.2197836935520172,-3.0428848266601562,1.2574706077575684,-0.8244455456733704,-0.5585169792175293,-2.3679986000061035,0.08410600572824478,-0.03649052232503891,-2.8391008377075195,-0.5074573159217834,-0.646080732345581,-0.7132071852684021,2.046581268310547,3.9752132892608643,-0.10299846529960632,6.833254742971927,3.9752132892608643
440.0,8.8,0.0,440.0,0.006343246437609196,-0.01216957252472639,-0.24486573040485382,0.006343246437609196,-0.01216957252472639,-0.24486573040485382,-0.025864407420158386,0.0496210902929306,0.9984331727027893,-0.025864407420158386,0.0496210902929306,0.9984331727027893,0.6499999761581421,0.5,1.0,-0.9510560631752014,0.30901846289634705,0.9510560631752014,-0.3090183436870575,0.30000001192092896,0.0,0.0,-0.008265495300292969,-0.00284634530544281,-0.13067367672920227,0.009681165218353271,-0.018019286915659904,-0.3906296193599701,-3.071805000305176,1.199583649635315,-0.9125210046768188,-0.5121161937713623,-2.328141212463379,0.03043285757303238,-0.013620711863040924,-2.830148220062256,-0.556679368019104,-0.7420303821563721,-0.7852917909622192,1.9160540103912354,4.210521221160889,-0.30464842915534973,6.95491073999649,4.210521221160889
441.0,8.82,0.0,441.0,0.005316507536917925,-0.010459338314831257,-0.2449691891670227,0.005316507536917925,-0.010459338314831257,-0.2449691891670227,-0.021677911281585693,0.04264766350388527,0.9988549947738647,-0.021677911281585693,0.04264766350388527,0.9988549947738647,0.6499999761581421,0.5,1.0,-0.9048277735710144,0.42577773332595825,0.9048276543617249,-0.42577803134918213,0.30000001192092896,0.0,0.0,-0.014125511050224304,-0.0064568668603897095,-0.09102611988782883,0.0044762492179870605,-0.02634216658771038,-0.5136359930038452,-3.081690549850464,1.188965916633606,-0.944038450717926,-0.5296106338500977,-2.2824745178222656,-0.06394585222005844,-0.011768214404582977,-2.825021266937256,-0.5198289155960083,-0.7502639889717102,-0.8870205283164978,1.7643442153930664,4.487205982208252,-0.4787950813770294,7.097458108458049,4.487205982208252
442.0,8.84,0.0,442.0,0.004165126476436853,-0.009113249368965626,-0.2450452297925949,0.004165126476436853,-0.009113249368965626,-0.2450452297925949,-0.016983186826109886,0.0371590182185173,0.9991650581359863,-0.016983186826109886,0.0371590182185173,0.9991650581359863,0.6499999761581421,0.5,1.0,-0.8443272709846497,0.5358278155326843,0.8443270921707153,-0.5358281135559082,0.30000001192092896,0.0,0.0,-0.012946799397468567,-0.008450329303741455,-0.10336750000715256,0.007636740803718567,-0.02757413499057293,-0.6214563846588135,-3.0626344680786133,1.2088664770126343,-0.8839613795280457,-0.5341418981552124,-2.2504405975341797,-0.16794994473457336,-0.01145615428686142,-2.790949821472168,-0.5125277042388916,-0.7544952034950256,-0.9744319319725037,1.6741418838500977,4.776747703552246,-0.5274163484573364,7.24359775757965,4.776747703552246
443.0,8.86,0.0,443.0,0.0031720492988824844,-0.008437370881438255,-0.24508430063724518,0.0031720492988824844,-0.008437370881438255,-0.24508430063724518,-0.012933941558003426,0.03440314158797264,0.9993243217468262,-0.012933941558003426,0.03440314158797264,0.9993243217468262,0.6499999761581421,0.5,1.0,-0.7705146074295044,0.6374223828315735,0.7705146670341492,-0.6374223232269287,0.30000001192092896,0.0,0.0,-0.010249659419059753,0.0009430348873138428,-0.15008297562599182,0.012003257870674133,-0.023207498714327812,-0.8566122055053711,-3.035287380218506,1.2147324085235596,-0.7177212834358215,-0.5233705043792725,-2.2373313903808594,-0.24338620901107788,-0.03721310943365097,-2.7835822105407715,-0.5620594024658203,-0.7588318586349487,-1.0122489929199219,1.6734424829483032,5.025791168212891,-0.4272347390651703,7.379030348466471,5.025791168212891
444.0,8.88,0.0,444.0,0.002348448382690549,-0.00832985807210207,-0.24509724974632263,0.002348448382690549,-0.00832985807210207,-0.24509724974632263,-0.009575732983648777,0.03396476060152054,0.9993771314620972,-0.009575732983648777,0.03396476060152054,0.9993771314620972,0.6499999761581421,0.5,1.0,-0.6845465302467346,0.7289692163467407,0.6845466494560242,-0.7289690971374512,0.30000001192092896,0.0,0.0,-0.013913214206695557,0.009805992245674133,-0.22307604551315308,0.014306910336017609,-0.01776154153048992,-1.1693769693374634,-2.954739809036255,1.1479473114013672,-0.5473148226737976,-0.5246642827987671,-2.219754934310913,-0.30827274918556213,-0.06269606202840805,-2.755784273147583,-0.5670399069786072,-0.7006837129592896,-1.0200930833816528,1.7138041257858276,5.261180877685547,-0.31654462218284607,7.470886790323034,5.261180877685547
445.0,8.9,0.0,445.0,0.001637799316085875,-0.008639105595648289,-0.24509231746196747,0.001637799316085875,-0.008639105595648289,-0.24509231746196747,-0.0066780811175704,0.03522571176290512,0.9993570446968079,-0.0066780811175704,0.03522571176290512,0.9993570446968079,0.6499999761581421,0.5,1.0,-0.5877872705459595,0.8090155720710754,0.5877870321273804,-0.8090157508850098,0.30000001192092896,0.0,0.0,-0.014025069773197174,0.0038675516843795776,-0.30331283807754517,0.0009942501783370972,-0.023388860747218132,-1.4730182886123657,-2.8568432331085205,1.059712290763855,-0.39199090003967285,-0.5493166446685791,-2.1950697898864746,-0.36900952458381653,-0.06957771629095078,-2.7521188259124756,-0.5405992865562439,-0.6029348373413086,-1.0325933694839478,1.7772387266159058,5.414880752563477,-0.28389492630958557,7.52034453999861,5.414880752563477
446.0,8.92,0.0,446.0,0.0009636631584726274,-0.009234528057277203,-0.24507418274879456,0.0009636631584726274,-0.009234528057277203,-0.24507418274879456,-0.003929309546947479,0.03765353187918663,0.9992831349372864,-0.003929309546947479,0.03765353187918663,0.9992831349372864,0.6499999761581421,0.5,1.0,-0.48175328969955444,0.8763068914413452,0.48175302147865295,-0.8763070702552795,0.30000001192092896,0.0,0.0,-0.006296135485172272,-0.005338236689567566,-0.24745455384254456,-0.0084451362490654,-0.039548590779304504,-1.6757739782333374,-2.794132709503174,0.9995598196983337,-0.2851720452308655,-0.5849541425704956,-2.16264009475708,-0.4181526005268097,-0.0710117444396019,-2.7547760009765625,-0.5558699369430542,-0.5405099987983704,-1.0427371263504028,1.8299719095230103,5.447827339172363,-0.3276677131652832,7.516576237459523,5.447827339172363
447.0,8.94,0.0,447.0,0.00034296157537028193,-0.00986030139029026,-0.24505145847797394,0.00034296157537028193,-0.00986030139029026,-0.24505145847797394,-0.0013984162360429764,0.04020509868860245,0.9991904497146606,-0.0013984162360429764,0.04020509868860245,0.9991904497146606,0.6499999761581421,0.5,1.0,-0.3681267499923706,0.929775595664978,0.36812645196914673,-0.9297757744789124,0.30000001192092896,0.0,0.0,0.00219513475894928,-0.012686342000961304,-0.17745888233184814,-0.008428230881690979,-0.04769653081893921,-1.7464396953582764,-2.798708200454712,0.9766641855239868,-0.19276875257492065,-0.6344143152236938,-2.1536142826080322,-0.47954240441322327,-0.06637328118085861,-2.763707160949707,-0.6172552704811096,-0.5032579302787781,-1.0253862142562866,1.8783682584762573,5.401071548461914,-0.40064260363578796,7.502188020927417,5.401071548461914
448.0,8.96,0.0,448.0,-0.00015734529006294906,-0.01043931394815445,-0.24502767622470856,-0.00015734529006294906,-0.01043931394815445,-0.24502767622470856,0.0006415711250156164,0.042566005140542984,0.9990934729576111,0.0006415711250156164,0.042566005140542984,0.9990934729576111,0.6499999761581421,0.5,1.0,-0.24868935346603394,0.9685832858085632,0.24868904054164886,-0.9685834050178528,0.30000001192092896,0.0,0.0,0.006117537617683411,-0.01449631154537201,-0.09566537290811539,-0.004304468631744385,-0.050324663519859314,-1.5936365127563477,-2.841841220855713,0.9607464671134949,-0.11131015419960022,-0.6938515901565552,-2.171933889389038,-0.5334418416023254,-0.05212029069662094,-2.784027099609375,-0.6803633570671082,-0.4561338424682617,-0.988379716873169,1.924409031867981,5.309670448303223,-0.4798913896083832,7.484810531635218,5.309670448303223
449.0,8.98,0.0,449.0,-0.0005394385079853237,-0.01115467119961977,-0.2449956089258194,-0.0005394385079853237,-0.01115467119961977,-0.2449956089258194,0.0021995450370013714,0.04548285901546478,0.9989627003669739,0.0021995450370013714,0.04548285901546478,0.9989627003669739,0.6499999761581421,0.5,1.0,-0.1253359466791153,0.9921143651008606,0.12533609569072723,-0.9921143651008606,0.30000001192092896,0.0,0.0,0.0035303235054016113,-0.010562241077423096,-0.07439766079187393,0.00304587185382843,-0.051421329379081726,-1.2776018381118774,-2.8891310691833496,0.944269061088562,-0.046568334102630615,-0.7409735918045044,-2.196364164352417,-0.5676931142807007,-0.028059087693691254,-2.8107547760009766,-0.7167151570320129,-0.38614422082901,-0.9644615054130554,1.9517375230789185,5.189512252807617,-0.5554236173629761,7.4484320331591904,5.189512252807617
450.0,9.0,0.0,450.0,-0.0008568894700147212,-0.012149173766374588,-0.2449473887681961,-0.0008568894700147212,-0.012149173766374588,-0.2449473887681961,0.0034939427860081196,0.049537912011146545,0.9987661242485046,0.0034939427860081196,0.049537912011146545,0.9987661242485046,0.6499999761581421,0.5,1.0,0.0,1.0,-8.742277657347586e-08,-1.0,0.30000001192092896,0.0,0.0,0.002623125910758972,-0.0032333433628082275,-0.08665280789136887,0.010839179158210754,-0.05236639082431793,-0.8488081693649292,-2.9190969467163086,0.907535195350647,9.074807167053223e-05,-0.7686660289764404,-2.2077112197875977,-0.5680984258651733,0.006183452904224396,-2.8267159461975098,-0.7300423383712769,-0.29337239265441895,-0.9489389061927795,1.966751217842102,5.06343936920166,-0.6124690771102905,7.384026117751997,5.06343936920166
451.0,9.02,0.0,451.0,-0.0011480862740427256,-0.013435835018754005,-0.24487899243831635,-0.0011480862740427256,-0.013435835018754005,-0.24487899243831635,0.004681289661675692,0.05478424206376076,0.9984872341156006,0.004681289661675692,0.05478424206376076,0.9984872341156006,0.6499999761581421,0.5,1.0,0.1253301501274109,0.9921150803565979,-0.12533029913902283,-0.9921150803565979,0.30000001192092896,0.0,0.0,0.00566207617521286,0.00418931245803833,-0.11766607314348221,0.017199620604515076,-0.0447925329208374,-0.3600912094116211,-2.917611598968506,0.8443452715873718,0.033273085951805115,-0.7723833322525024,-2.218458890914917,-0.5495046973228455,0.05472687631845474,-2.8392035961151123,-0.7453053593635559,-0.18617232143878937,-0.9282348155975342,1.9888403415679932,4.955153465270996,-0.6337121725082397,7.312525542902091,4.955153465270996
452.0,9.040000000000001,0.0,452.0,-0.0013992363819852471,-0.01497639063745737,-0.2447883039712906,-0.0013992363819852471,-0.01497639063745737,-0.2447883039712906,0.005705346819013357,0.06106581166386604,0.9981174468994141,0.005705346819013357,0.06106581166386604,0.9981174468994141,0.6499999761581421,0.5,1.0,0.248689666390419,0.9685832262039185,-0.24868984520435333,-0.9685831665992737,0.30000001192092896,0.0,0.0,0.00769062340259552,0.0012964904308319092,-0.12989208102226257,0.018369942903518677,-0.02628837339580059,-0.0382784903049469,-2.9049131870269775,0.7872851490974426,0.06351560354232788,-0.7630746364593506,-2.2367124557495117,-0.5190695524215698,0.09281299263238907,-2.8481502532958984,-0.7875233292579651,-0.10017278790473938,-0.8947806358337402,2.0344254970550537,4.887664794921875,-0.5994163751602173,7.2702035596661485,4.887664794921875
453.0,9.06,0.0,453.0,-0.001539667951874435,-0.016722997650504112,-0.24467433989048004,-0.001539667951874435,-0.016722997650504112,-0.24467433989048004,0.006277952343225479,0.06818754225969315,0.9976527690887451,0.006277952343225479,0.06818754225969315,0.9976527690887451,0.6499999761581421,0.5,1.0,0.3681214451789856,0.9297777414321899,-0.3681214451789856,-0.9297777414321899,0.30000001192092896,0.0,0.0,0.004272192716598511,-0.008830606937408447,-0.17572984099388123,0.013899028301239014,-0.01254136674106121,0.0791926383972168,-2.9032273292541504,0.7560527324676514,0.10418577492237091,-0.7546355724334717,-2.257575273513794,-0.4825071394443512,0.10779521614313126,-2.8433210849761963,-0.8436709642410278,-0.03702564537525177,-0.8440476059913635,2.094755172729492,4.839991569519043,-0.5070947408676147,7.245858037318557,4.839991569519043
454.0,9.08,0.0,454.0,-0.0014743624487891793,-0.018629003316164017,-0.24453701078891754,-0.0014743624487891793,-0.018629003316164017,-0.24453701078891754,0.006011671386659145,0.0759592354297638,0.9970927834510803,0.006011671386659145,0.0759592354297638,0.9970927834510803,0.6499999761581421,0.5,1.0,0.48175328969955444,0.8763068914413452,-0.48175328969955444,-0.8763068914413452,0.30000001192092896,0.0,0.0,0.0007929503917694092,-0.023147284984588623,-0.1968947947025299,0.0074416399002075195,-0.011834843084216118,0.05212363600730896,-2.9100115299224854,0.7430663108825684,0.15570703148841858,-0.7408115863800049,-2.2746448516845703,-0.45958372950553894,0.10493765026330948,-2.8343725204467773,-0.9000408053398132,0.014885857701301575,-0.7866334319114685,2.1596083641052246,4.808466911315918,-0.33535394072532654,7.2353354323748205,4.808466911315918
455.0,9.1,0.0,455.0,-0.0011162480805069208,-0.02073267288506031,-0.2443695366382599,-0.0011162480805069208,-0.02073267288506031,-0.2443695366382599,0.0045514702796936035,0.08453688770532608,0.9964099526405334,0.0045514702796936035,0.08453688770532608,0.9964099526405334,0.6499999761581421,0.5,1.0,0.5877823829650879,0.8090190887451172,-0.5877824425697327,-0.8090190887451172,0.30000001192092896,0.0,0.0,-0.0045625194907188416,-0.03656893968582153,-0.22842106223106384,-0.0007703676819801331,-0.016727058216929436,0.023454993963241577,-2.9197237491607666,0.7534471154212952,0.19913914799690247,-0.7077474594116211,-2.2910103797912598,-0.48139622807502747,0.07170481234788895,-2.822915554046631,-0.9446845650672913,0.06325508654117584,-0.720951497554779,2.214446544647217,4.817594528198242,-0.09022402763366699,7.25429727785478,4.817594528198242
456.0,9.120000000000001,0.0,456.0,-0.0004233158833812922,-0.022996732965111732,-0.24416907131671906,-0.0004233158833812922,-0.022996732965111732,-0.24416907131671906,0.0017260587774217129,0.09376852959394455,0.9955925345420837,0.0017260587774217129,0.09376852959394455,0.9955925345420837,0.6499999761581421,0.5,1.0,0.6845465898513794,0.728969156742096,-0.684546709060669,-0.7289690375328064,0.30000001192092896,0.0,0.0,-0.006197094917297363,-0.042770519852638245,-0.2334572672843933,-0.004781633615493774,-0.012303678318858147,0.05381661653518677,-2.9066715240478516,0.7709754109382629,0.19889414310455322,-0.6451740264892578,-2.2927114963531494,-0.5570539832115173,0.04363942891359329,-2.8296022415161133,-0.9783363938331604,0.11235703527927399,-0.6579528450965881,2.226461887359619,4.845391273498535,0.21912828087806702,7.277360353188344,4.845391273498535
457.0,9.14,0.0,457.0,0.0005592838278971612,-0.02529398910701275,-0.2439415156841278,0.0005592838278971612,-0.02529398910701275,-0.2439415156841278,-0.0022804641630500555,0.10313553363084793,0.99466472864151,-0.0022804641630500555,0.10313553363084793,0.99466472864151,0.6499999761581421,0.5,1.0,0.7705108523368835,0.6374269127845764,-0.7705109715461731,-0.6374267935752869,0.30000001192092896,0.0,0.0,-0.006214573979377747,-0.04665836691856384,-0.2425786256790161,-0.005905956029891968,-0.002024797722697258,0.10874488949775696,-2.859649419784546,0.7740969061851501,0.16217869520187378,-0.564300537109375,-2.2942399978637695,-0.6404316425323486,0.05630464106798172,-2.8139724731445312,-0.9439656138420105,0.17161063849925995,-0.6241810917854309,2.207782030105591,4.82564640045166,0.5868061780929565,7.247929945189619,4.82564640045166
458.0,9.16,0.0,458.0,0.0016625478165224195,-0.02738369069993496,-0.24371075630187988,0.0016625478165224195,-0.02738369069993496,-0.24371075630187988,-0.0067789917811751366,0.11165623366832733,0.9937237501144409,-0.0067789917811751366,0.11165623366832733,0.9937237501144409,0.6499999761581421,0.5,1.0,0.844327449798584,0.5358275771141052,-0.8443275690078735,-0.5358273983001709,0.30000001192092896,0.0,0.0,-0.002430371940135956,-0.0475773811340332,-0.2771051526069641,-0.0032670944929122925,0.012502344325184822,0.19082319736480713,-2.791215658187866,0.7580908536911011,0.15548652410507202,-0.5357922315597534,-2.2967796325683594,-0.7129963636398315,0.1883941888809204,-2.7818431854248047,-0.798640787601471,0.25335484743118286,-0.6435268521308899,2.2073075771331787,4.74034309387207,0.8881685733795166,7.175136635602455,4.74034309387207
459.0,9.18,0.0,459.0,0.003227959154173732,-0.029773741960525513,-0.24341459572315216,0.003227959154173732,-0.029773741960525513,-0.24341459572315216,-0.013161912560462952,0.1214015930891037,0.9925162196159363,-0.013161912560462952,0.1214015930891037,0.9925162196159363,0.6499999761581421,0.5,1.0,0.9048253297805786,0.4257829785346985,-0.9048253893852234,-0.4257829189300537,0.30000001192092896,0.0,0.0,-0.005926750600337982,-0.03699624538421631,-0.2153039276599884,-0.0060139000415802,0.017147289589047432,0.30532392859458923,-2.7942934036254883,0.8418590426445007,0.12815168499946594,-0.5858768224716187,-2.257946729660034,-0.649168848991394,0.2943149507045746,-2.795830249786377,-0.7705813646316528,0.2054678052663803,-0.7612536549568176,2.2100210189819336,4.582687854766846,1.0810874700546265,7.111188315970771,4.582687854766846
460.0,9.200000000000001,0.0,460.0,0.0047539337538182735,-0.03219631314277649,-0.2430809736251831,0.0047539337538182735,-0.03219631314277649,-0.2430809736251831,-0.019384033977985382,0.13127955794334412,0.9911558628082275,-0.019384033977985382,0.13127955794334412,0.9911558628082275,0.6499999761581421,0.5,1.0,0.951056182384491,0.3090181052684784,-0.951056182384491,-0.30901801586151123,0.30000001192092896,0.0,0.0,-0.0024787038564682007,-0.034915387630462646,-0.2523769438266754,-0.0031524449586868286,0.023569153621792793,0.3106773793697357,-2.9358720779418945,0.9306240677833557,0.1419992744922638,-0.6401208639144897,-2.2758944034576416,-0.6062055230140686,0.3025617301464081,-3.068880558013916,-0.8393174409866333,0.11122669279575348,-0.7582062482833862,2.2040486335754395,4.4322428703308105,1.2076834440231323,7.2266786894313535,4.4322428703308105
