time_s,left_target_position_x_m,left_target_position_y_m,left_target_position_z_m,left_actual_position_x_m,left_actual_position_y_m,left_actual_position_z_m,right_target_position_x_m,right_target_position_y_m,right_target_position_z_m,right_actual_position_x_m,right_actual_position_y_m,right_actual_position_z_m
0.26,0.4800873100757599,0.21185705065727234,0.9192401170730591,0.4386138916015625,0.15882183611392975,0.9179219007492065,0.48008593916893005,-0.2118527740240097,0.9192285537719727,0.38950079679489136,-0.3087767958641052,0.9236490726470947
0.28,0.48608729243278503,0.21185705065727234,0.9192401170730591,0.45155006647109985,0.15262047946453094,0.9172462224960327,0.4860859215259552,-0.2118527740240097,0.9192285537719727,0.3941049575805664,-0.3189675509929657,0.9265508055686951
0.3,0.49208730459213257,0.21185705065727234,0.9192401170730591,0.4627901613712311,0.14662212133407593,0.9164025187492371,0.49208593368530273,-0.2118527740240097,0.9192285537719727,0.3992233872413635,-0.3296303451061249,0.9277743697166443
0.32,0.4980872869491577,0.21185705065727234,0.9192401170730591,0.4720194637775421,0.14144985377788544,0.9171873927116394,0.4980859160423279,-0.2118527740240097,0.9192285537719727,0.4042529761791229,-0.3405331075191498,0.9270985722541809
0.34,0.5040873289108276,0.21185705065727234,0.9192401170730591,0.4805643856525421,0.13674776256084442,0.9188975095748901,0.504085898399353,-0.2118527740240097,0.9192285537719727,0.4087296426296234,-0.35002049803733826,0.9251376390457153
0.36,0.5100873112678528,0.21185705065727234,0.9192401170730591,0.4891613721847534,0.13332827389240265,0.9204582571983337,0.510085940361023,-0.2118527740240097,0.9192285537719727,0.41262030601501465,-0.35676348209381104,0.9226980209350586
0.38,0.5160872936248779,0.21185705065727234,0.9192401170730591,0.4977196455001831,0.13266824185848236,0.9210118055343628,0.5160859227180481,-0.2118527740240097,0.9192285537719727,0.4162968695163727,-0.36011168360710144,0.9211989641189575
0.4,0.5220872759819031,0.21185705065727234,0.9192401170730591,0.5059179067611694,0.13487403094768524,0.9205532073974609,0.5220859050750732,-0.2118527740240097,0.9192285537719727,0.42012643814086914,-0.36123591661453247,0.9205771684646606
0.42,0.528087317943573,0.21185705065727234,0.9192401170730591,0.5133927464485168,0.13918565213680267,0.9197092056274414,0.5280859470367432,-0.2118527740240097,0.9192285537719727,0.42421168088912964,-0.36137086153030396,0.9200379848480225
0.44,0.5340873003005981,0.21185705065727234,0.9192401170730591,0.5201085209846497,0.14483991265296936,0.9190062880516052,0.5340859293937683,-0.2118527740240097,0.9192285537719727,0.42856279015541077,-0.3605998456478119,0.9195688962936401
0.46,0.5400872826576233,0.21185705065727234,0.9192401170730591,0.5263126492500305,0.15149712562561035,0.9187331199645996,0.5400859117507935,-0.2118527740240097,0.9192285537719727,0.43324244022369385,-0.35835587978363037,0.9194347262382507
