t,left_x,left_y,left_z,left_qw,left_qx,left_qy,left_qz,left_vx,left_vy,left_vz,left_wx,left_wy,left_wz,left_Fx,left_Fy,left_Fz,left_Mx,left_My,left_Mz,right_x,right_y,right_z,right_qw,right_qx,right_qy,right_qz,right_vx,right_vy,right_vz,right_wx,right_wy,right_wz,right_Fx,right_Fy,right_Fz,right_Mx,right_My,right_Mz
0.305,0.151,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.57127764335855e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.151,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.77571676600832e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.31,0.152,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.57127764335855e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.152,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.77571676600832e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.315,0.153,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.153,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.32,0.154,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.154,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.325,0.155,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.155,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.33,0.156,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.156,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.335,0.157,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.157,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.34,0.158,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.158,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.345,0.159,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.159,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.35,0.16,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.16,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.355,0.161,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.161,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.36,0.162,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.162,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.365,0.163,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.163,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.37,0.164,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.164,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.375,0.165,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.165,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.38,0.166,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.166,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.385,0.167,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.167,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.39,0.168,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.168,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.395,0.169,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.169,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.4,0.17,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.17,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.405,0.171,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.171,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.41,0.172,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.172,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.415,0.173,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.43249976528041e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.173,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.63693888793019e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.42,0.174,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.174,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.425,0.175,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.175,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.43,0.176,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.176,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.435,0.177,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.177,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.44,0.178,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.178,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.445,0.179,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.179,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.45,0.18,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.18,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.455,0.181,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.181,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.46,0.182,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.182,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.465,0.183,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.183,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.47,0.184,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.184,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.475,0.185,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.7100555214367e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.185,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-6.91449464408647e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.48,0.186,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.186,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.485,0.187,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.187,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.49,0.188,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.188,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.495,0.189,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.189,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.5,0.19,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.19,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.505,0.191,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.191,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.51,0.192,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.192,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.515,0.193,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.193,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.52,0.194,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.194,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.525,0.195,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.195,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.53,0.196,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.196,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.535,0.197,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.197,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.54,0.198,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.198,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.545,0.199,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.199,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.55,0.2,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.2,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.555,0.201,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.201,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.56,0.202,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.202,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.565,0.203,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.203,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.57,0.204,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.204,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.575,0.205,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-2.98761127759299e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.205,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.19205040024276e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.58,0.206,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.54272278990557e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.206,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.74716191255534e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.585,0.207,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.54272278990557e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.207,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.74716191255534e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.59,0.208,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.54272278990557e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.208,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.74716191255534e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.595,0.209,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.54272278990557e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.209,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.74716191255534e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.6,0.21,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.54272278990557e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.21,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.74716191255534e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.605,0.211,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.54272278990557e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.211,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.74716191255534e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.61,0.212,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.54272278990557e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.212,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.74716191255534e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.615,0.213,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.54272278990557e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.213,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.74716191255534e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.62,0.214,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.54272278990557e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.214,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.74716191255534e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.625,0.215,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.26516703374928e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.215,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.46960615639905e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.63,0.216,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.26516703374928e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.216,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.46960615639905e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.635,0.217,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.26516703374928e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.217,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.46960615639905e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.64,0.218,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.26516703374928e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.218,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.46960615639905e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.645,0.219,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.26516703374928e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.219,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.46960615639905e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.65,0.22,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.26516703374928e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.22,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.46960615639905e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.655,0.221,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.26516703374928e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.221,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.46960615639905e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
0.66,0.222,0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-3.26516703374928e-17,-3.39177085319997e-18,0.24525,1.87869079035973e-32,0.0220725,-7.9160352106384e-18,0.222,-0.22,-0.08,1,0,0,0,0.2,0,0,0,0,0,-7.46960615639905e-17,-3.39177085319997e-18,0.24525,1.87839907910835e-32,0.0220725,-7.91603521063841e-18
