experiment,final_step,final_value,run,tag
coopG1S1,76781,1000.0,2026-05-28_19-29-28_s1_height2_carrypose_fromS0_50k_headless,Train/mean_episode_length/time
coopG1S1,0,0.00957782007753849,2026-05-30_17-24-12_holdbox,Episode_Reward/track_lin_vel_xy
coopG1S1,0,0.0009641528595238924,2026-05-30_17-24-12_holdbox,Episode_Reward/track_ang_vel_z
coopG1S1,0,0.005958332680165768,2026-05-30_17-24-12_holdbox,Episode_Reward/alive
coopG1S1,0,0.0011411069426685572,2026-05-30_17-24-12_holdbox,Episode_Reward/torso_lin_vel
coopG1S1,0,0.00028204338741488755,2026-05-30_17-24-12_holdbox,Episode_Reward/torso_ang_vel
coopG1S1,0,0.0031483452767133713,2026-05-30_17-24-12_holdbox,Episode_Reward/upright_torso
coopG1S1,0,0.00979710929095745,2026-05-30_17-24-12_holdbox,Episode_Reward/torso_height
coopG1S1,0,-0.0033221810590475798,2026-05-30_17-24-12_holdbox,Episode_Reward/joint_vel
coopG1S1,0,-0.004493458196520805,2026-05-30_17-24-12_holdbox,Episode_Reward/joint_acc
coopG1S1,0,-0.019566690549254417,2026-05-30_17-24-12_holdbox,Episode_Reward/action_rate
coopG1S1,0,-0.00015393785724882036,2026-05-30_17-24-12_holdbox,Episode_Reward/dof_pos_limits
coopG1S1,0,-9.823938307818025e-05,2026-05-30_17-24-12_holdbox,Episode_Reward/energy
coopG1S1,0,-0.00019034184515476227,2026-05-30_17-24-12_holdbox,Episode_Reward/arm_target_pose
coopG1S1,0,4.841833053125957e-21,2026-05-30_17-24-12_holdbox,Episode_Reward/hand_payload_pose
coopG1S1,0,0.0,2026-05-30_17-24-12_holdbox,Episode_Reward/upper_body_box_overlap
coopG1S1,0,0.0031884144991636276,2026-05-30_17-24-12_holdbox,Metrics/base_velocity/error_vel_xy
coopG1S1,0,0.02890731394290924,2026-05-30_17-24-12_holdbox,Metrics/base_velocity/error_vel_yaw
coopG1S1,0,0.0,2026-05-30_17-24-12_holdbox,Episode_Termination/time_out
coopG1S1,0,0.0,2026-05-30_17-24-12_holdbox,Episode_Termination/base_height
coopG1S1,0,0.0,2026-05-30_17-24-12_holdbox,Episode_Termination/bad_orientation
coopG1S1,0,0.4583333432674408,2026-05-30_17-24-12_holdbox,Episode_Termination/base_contact
coopG1S1,0,0.057041965425014496,2026-05-30_17-24-12_holdbox,Loss/value_function
coopG1S1,0,-0.12061218917369843,2026-05-30_17-24-12_holdbox,Loss/surrogate
coopG1S1,0,41.13970947265625,2026-05-30_17-24-12_holdbox,Loss/entropy
coopG1S1,0,9.999999747378752e-06,2026-05-30_17-24-12_holdbox,Loss/learning_rate
coopG1S1,0,0.9996616840362549,2026-05-30_17-24-12_holdbox,Policy/mean_noise_std
coopG1S1,0,14.0,2026-05-30_17-24-12_holdbox,Perf/total_fps
coopG1S1,0,1.422940731048584,2026-05-30_17-24-12_holdbox,Perf/collection time
coopG1S1,0,0.2705807685852051,2026-05-30_17-24-12_holdbox,Perf/learning_time
coopG1S1,0,0.1328319013118744,2026-05-30_17-24-12_holdbox,Train/mean_reward
coopG1S1,0,14.0,2026-05-30_17-24-12_holdbox,Train/mean_episode_length
coopG1S1,1,0.1328319013118744,2026-05-30_17-24-12_holdbox,Train/mean_reward/time
coopG1S1,1,14.0,2026-05-30_17-24-12_holdbox,Train/mean_episode_length/time
coopG1S1,32809,1.9842017889022827,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/track_lin_vel_xy
coopG1S1,32809,0.9582845568656921,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/track_ang_vel_z
coopG1S1,32809,1.0000133514404297,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/alive
coopG1S1,32809,0.19896641373634338,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/torso_lin_vel
coopG1S1,32808,0.19375698268413544,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/torso_ang_vel
coopG1S1,32808,0.49619120359420776,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/upright_torso
coopG1S1,32808,1.9854415655136108,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/torso_height
coopG1S1,32808,-0.02597229741513729,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/joint_vel
coopG1S1,32808,-0.010389388538897038,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/joint_acc
coopG1S1,32808,-0.08235611021518707,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/action_rate
coopG1S1,32808,-0.004746992606669664,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/dof_pos_limits
coopG1S1,32808,-0.0020167485345155,2026-06-01_20-06-52_s1_scratch_support_pose_boxup_16k_50k_save1k,Episode_Reward/energy
